"id","name","feat_no","pow","dice_attribute","effect_image","caption","condition","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
805,"ソードダンス",237,2,"physical","cutinchara04n_skl01.swf","[攻撃:__CONDITION__]提出する剣カードの組み合わせにより威力を増す。|目の錯覚を引き起こすほどの素早いコンビネーション攻撃。","S:S3+","2010-09-20 08:02:20 UTC","Sword Dance","Danse de l'épée","소드 댄스","幻影剑舞","幻影劍舞",,,"[攻撃:__CONDITION__]Increase power as the swords deck used. |A combination attack so swift that your opponent will scarcely believe their eyes.","[攻撃:__CONDITION__]Augmentez votre puissance grâce à la combinaison de cartes 'épée'.|Combinaison d'attaques.","[攻撃:__CONDITION__]ATK+검수치×__POW__| 눈의 착각을 일으킬정도의 빠른 콤비네이션 공격. ","[攻撃:__CONDITION__]随着所使用的剑卡组合增加威力。|快速到眼睛都产生错觉的组合攻击。","[攻撃:__CONDITION__]隨著所使用的劍卡組合增加威力。|快速到眼睛都產生錯覺的組合攻擊。",,
806,"ソードダンス",237,3,"physical","cutinchara04n_skl01.swf","[攻撃:__CONDITION__]提出する剣カードの組み合わせにより威力を増す。|目の錯覚を引き起こすほどの素早いコンビネーション攻撃。","S:S3+","2010-09-20 08:02:20 UTC","Sword Dance","Danse de l'épée","소드 댄스","幻影剑舞","幻影劍舞",,,"[攻撃:__CONDITION__]Increase power as the swords deck used. |A combination attack so swift that your opponent will scarcely believe their eyes.","[攻撃:__CONDITION__]Augmentez votre puissance grâce à la combinaison de cartes 'épée'.|Combinaison d'attaques.","[攻撃:__CONDITION__]ATK+검수치×__POW__| 눈의 착각을 일으킬정도의 빠른 콤비네이션 공격. ","[攻撃:__CONDITION__]随着所使用的剑卡组合增加威力。|快速到眼睛都产生错觉的组合攻击。","[攻撃:__CONDITION__]隨著所使用的劍卡組合增加威力。|快速到眼睛都產生錯覺的組合攻擊。",,
807,"ソードダンス",237,4,"physical","cutinchara04n_skl01ex.swf","[攻撃:__CONDITION__]提出する剣カードの組み合わせにより威力を増す。|目の錯覚を引き起こすほどの素早いコンビネーション攻撃。","S:S3+","2010-09-20 08:02:20 UTC","Sword Dance","Danse de l'épée","소드 댄스","幻影剑舞","幻影劍舞",,,"[攻撃:__CONDITION__]Increase power as the swords deck used. |A combination attack so swift that your opponent will scarcely believe their eyes.","[攻撃:__CONDITION__]Augmentez votre puissance grâce à la combinaison de cartes 'épée'.|Combinaison d'attaques.","[攻撃:__CONDITION__]ATK+검수치×__POW__| 눈의 착각을 일으킬정도의 빠른 콤비네이션 공격. ","[攻撃:__CONDITION__]随着所使用的剑卡组合增加威力。|快速到眼睛都产生错觉的组合攻击。","[攻撃:__CONDITION__]隨著所使用的劍卡組合增加威力。|快速到眼睛都產生錯覺的組合攻擊。",,
808,"受け流し",238,2,,"cutinchara04n_skl02.swf","[防御:__CONDITION__]この戦闘で受けるダメージを半分にし、軽減したダメージを相手に与える|巧みな剣技で攻撃を受け流す。","S:D2+,E2+","2010-09-20 08:02:20 UTC","Parrying","Esquiver","반격","格挡","格擋",,,"[防御:__CONDITION__]Reduce damage received in this battle by half and deal direct damage equals to the reduced amount to your opponent. |Fend off an attack with great swordsmanship.","[防御:__CONDITION__]Divisez les dégâts que vous avez subis durant cette bataille par deux et donnez-en la moitié à votre adversaire.|Esquivez l'attaque avec la pointe de votre épée.","[防御:__CONDITION__] 이 전투에서 받는 데미지의 절반으로 하여 경감 데미지를 대전 상대에게 준다. | 숙련된 검 기술로 공격을 넘긴다. ","[防御:__CONDITION__]将这次战鬥所受到的战鬥伤害减半，并且对对手造成等值的直接伤害|以巧妙的剑术将攻击挡开。","[防御:__CONDITION__]將這次戰鬥所受到的戰鬥傷害減半，並且對對手造成等值的直接傷害|以巧妙的劍術將攻擊擋開。",,
809,"受け流し",238,2,,"cutinchara04n_skl02.swf","[防御:__CONDITION__]この戦闘で受けるダメージを半分にし、軽減したダメージを相手に与える|巧みな剣技で攻撃を受け流す。","MS:D2+,E2+","2010-09-20 08:02:20 UTC","Parrying","Esquiver","반격","格挡","格擋",,,"[防御:__CONDITION__]Reduce damage received in this battle by half and deal direct damage equals to the reduced amount to your opponent. |Fend off an attack with great swordsmanship.","[防御:__CONDITION__]Divisez les dégâts que vous avez subis durant cette bataille par deux et donnez-en la moitié à votre adversaire.|Esquivez l'attaque avec la pointe de votre épée.","[防御:__CONDITION__] 이 전투에서 받는 데미지의 절반으로 하여 경감 데미지를 대전 상대에게 준다. | 숙련된 검 기술로 공격을 넘긴다. ","[防御:__CONDITION__]将这次战鬥所受到的战鬥伤害减半，并且对对手造成等值的直接伤害|以巧妙的剑术将攻击挡开。","[防御:__CONDITION__]將這次戰鬥所受到的戰鬥傷害減半，並且對對手造成等值的直接傷害|以巧妙的劍術將攻擊擋開。",,
810,"受け流し",238,3,,"cutinchara04n_skl02ex.swf","[防御:__CONDITION__]この戦闘で受けるダメージを3分の1にし、軽減したダメージを相手に与える|巧みな剣技で攻撃を受け流す。","MS:D1+,E1+","2010-09-20 08:02:20 UTC","Parrying","Esquiver","반격","格挡","格擋",,,"[防御:__CONDITION__]Reduce damage received in this battle by half and deal direct damage equals to the reduced amount to your opponent. |Fend off an attack with great swordsmanship.","[防御:__CONDITION__]Divisez les dégâts que vous avez subis durant cette bataille par deux et donnez-en la moitié à votre adversaire.|Esquivez l'attaque avec la pointe de votre épée.","[防御:__CONDITION__] 이 전투에서 받는 데미지의 절반으로 하여 경감 데미지를 대전 상대에게 준다. | 숙련된 검 기술로 공격을 넘긴다. ","[防御:__CONDITION__]将这次战鬥所受到的战鬥伤害减半，并且对对手造成等值的直接伤害|以巧妙的剑术将攻击挡开。","[防御:__CONDITION__]將這次戰鬥所受到的戰鬥傷害減半，並且對對手造成等值的直接傷害|以巧妙的劍術將攻擊擋開。",,
811,"一の針",187,5,"physical","cutinmon064_00_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__,自身と相手を「麻痺」(3ターン)|回避不能の触手。","LMS:E2+","2010-09-20 08:02:20 UTC","First Needle","Aiguille d'une","1침","一針","一針",,,"[攻撃:__CONDITION__]ATK+__POW__, [Paralyze] both you and your opponent for 3 turns. |An inevitable tentacle.","[攻撃:__CONDITION__]ATK+__POW__,Vous et votre adversaires subissez «Paralysie» (3 tours).|Tentacules dont on ne peut échapper.","[攻撃:__CONDITION__]ATK+__POW__. 자신과 상대를 3턴동안 [마비]시킨다| 회피 불능의 촉수","[攻撃:__CONDITION__]ATK+__POW__，对手及自己“麻痹”(3回合)|射出电磁导线将对手撕裂。","[攻撃:__CONDITION__]ATK+__POW__,對手及自己「麻痺」(3回合)|無法回避的觸手。。",,
812,"二の針",41,25,"physical","cutinmon064_00_skl01.swf","[攻撃:__CONDITION__]ATK+__POW__,相手が「麻痺」時に発動可能|弱った獲物にとどめを刺す。","LM:A3+","2010-09-20 08:02:20 UTC","Second Needle","Aiguille de deux","2침","二針","二針",,,"[攻撃:__CONDITION__]ATK+__POW__, Useable if your opponent is [paralyzed]. |Deliver the finishing blow to a weakened opponent.","[攻撃:__CONDITION__]ATK+__POW__, Vous pouvez attaquer pendant que votre adversaire subit « Paralysie ».|Transpercez votre adversaire tandis que celui-ci est affaibli.","[攻撃:__CONDITION__]ATK+__POW__. 상대가 [마비] 시에 발동 가능| 약해진 사냥감에게 최후의 일격을 가한다","[攻撃:__CONDITION__]ATK+__POW__，对战对手处于“麻痹”时才能发动","[攻撃:__CONDITION__]ATK+__POW__,對戰對手處於「麻痺」時才能發動|給予弱化的獵物致命的一刺。",,
813,"三の針",158,10,"physical","cutinmon064_00_skl02.swf","[攻撃:__CONDITION__]ATK+__POW__,自身が「麻痺」のとき、この戦闘で与えるダメージを2倍にする|懐に誘い込んだ獲物の命を奪う。","S:S3+","2010-09-20 08:02:20 UTC","Third Needle","Aiguille trois","3침","三針","三針",,,"[攻撃:__CONDITION__]ATK+__POW__, If you are [paralyzed], damage you deal in this battle is doubled. |Steal the life of victims embraced.","[攻撃:__CONDITION__]ATK+__POW__, Lorsque vous subissez « Paralysie », vous augmentez votre pouvoir d'attaque de 2.|Aspirez le souffre vital des ennemis que vous avez leurrés.","[攻撃:__CONDITION__]ATK+__POW__. 자신이 [마비]일 때 , 이 전투에서 주는 데미지를 2배로 한다.| 품으로 끌어들인 사냥감의 생명을 빼앗는다","[攻撃:__CONDITION__]ATK+__POW__，自己处于“麻痹”的状态下时，这次战斗给予对手的伤害变成2倍","[攻撃:__CONDITION__]ATK+__POW__,自己處於「麻痺」的狀態下時，這次戰鬥給予對手的傷害變成2倍|奪取被引誘進懷裡之獵物的性命。",,
814,"フォイルニスゼーレ",239,5,"physical","cutinchara47_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__,呪縛3ターン。|黒き渦が心を侵す。","S:S3+","2010-09-20 08:02:20 UTC","Fäulnis Seele","Fäulnis Seele","포일니스 제레","腐朽之灵 ","腐朽之靈",,,"[攻撃:__CONDITION__]ATK+__POW__, [Curse] your opponent for 3 turns. |The dark vortex invades minds.","[攻撃:__CONDITION__]ATK+__POW__, Sortilège 3 tours.|Un sombre Vortex envahit les cœurs.","[攻撃:__CONDITION__]ATK+__POW__. 상대를 속박 [3턴] 한다.| 검은 소용돌이가 마음을 침범한다. ","[攻撃:__CONDITION__]ATK+__POW__，对手“咒缚”3回合。黑暗之渦將侵蝕心靈。","[攻撃:__CONDITION__]ATK+__POW__,對手「咒縛」3回合。黑暗之渦將侵蝕心靈。",,
815,"フォイルニスゼーレ",239,6,"physical","cutinchara47_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__,呪縛3ターン。|黒き渦が心を侵す。","S:S3+","2010-09-20 08:02:20 UTC","Fäulnis Seele","Fäulnis Seele","포일니스 제레","腐朽之灵 ","腐朽之靈",,,"[攻撃:__CONDITION__]ATK+__POW__, [Curse] your opponent for 3 turns. |The dark vortex invades minds.","[攻撃:__CONDITION__]ATK+__POW__, Sortilège 3 tours.|Un sombre Vortex envahit les cœurs.","[攻撃:__CONDITION__]ATK+__POW__. 상대를 속박 [3턴] 한다.| 검은 소용돌이가 마음을 침범한다. ","[攻撃:__CONDITION__]ATK+__POW__，对手“咒缚”3回合。黑暗之渦將侵蝕心靈。","[攻撃:__CONDITION__]ATK+__POW__,對手「咒縛」3回合。黑暗之渦將侵蝕心靈。",,
816,"Exフォイルニスゼーレ",239,8,"physical","cutinchara47_skl00ex.swf","[攻撃:__CONDITION__]ATK+__POW__,呪縛5ターン。|黒き渦が心を侵す。","S:S4+","2010-09-20 08:02:20 UTC","Ex Fäulnis Seele","Ex Fäulnis Seele","Ex포일니스 제레","Ex腐朽之灵","Ex腐朽之靈",,,"[攻撃:__CONDITION__]ATK+__POW__, [Curse] your opponent for 5 turns. |The dark vortex invades minds.","[攻撃:__CONDITION__]ATK+__POW__, Sortilège 5 tours.|Un sombre Vortex envahit les cœurs.","[攻撃:__CONDITION__]ATK+__POW__. 상대를 속박 [5턴] 한다.| 검은 소용돌이가 마음을 침범한다. ","[攻撃:__CONDITION__]ATK+__POW__，对手“咒缚”5回合。黑暗之渦將侵蝕心靈。","[攻撃:__CONDITION__]ATK+__POW__,對手「咒縛」5回合。黑暗之渦將侵蝕心靈。",,
817,"ドゥンケルハイト",240,5,,"cutinchara47_skl01.swf","[防御:__CONDITION__]DEF+__POW__,近距離に移動。|闇の門が敵を誘う。","LM:M1+,A1+,D1+","2010-09-20 08:02:20 UTC","Dunkelheit","Dunkelheit","둔켈하이트","朦胧之暗 ","朦朧之暗",,,"[防御:__CONDITION__]DEF+__POW__, Move to close range. |The gates of darkness beckon your enemies.","[防御:__CONDITION__]DEF+__POW__, Déplacement de Courte portée.|La Porte des Ténèbres s'ouvre à vous.","[防御:__CONDITION__]DEF+__POW__. 근거리로 이동한다. | 어둠의 문이 적을 유인한다. ","[防御:__CONDITION__]DEF+__POW__，移动至近距离。|暗之门将敌人诱导而来。","[防御:__CONDITION__]DEF+__POW__,移動至近距離。闇之門將敵人誘導而來。",,
818,"ドゥンケルハイト",240,6,,"cutinchara47_skl01.swf","[防御:__CONDITION__]DEF+__POW__,近距離に移動。|闇の門が敵を誘う。","LM:M1+,A1+,D1+","2010-09-20 08:02:20 UTC","Dunkelheit","Dunkelheit","둔켈하이트","朦胧之暗 ","朦朧之暗",,,"[防御:__CONDITION__]DEF+__POW__, Move to close range. |The gates of darkness beckon your enemies.","[防御:__CONDITION__]DEF+__POW__, Déplacement de Courte portée.|La Porte des Ténèbres s'ouvre à vous.","[防御:__CONDITION__]DEF+__POW__. 근거리로 이동한다. | 어둠의 문이 적을 유인한다. ","[防御:__CONDITION__]DEF+__POW__，移动至近距离。|暗之门将敌人诱导而来。","[防御:__CONDITION__]DEF+__POW__,移動至近距離。闇之門將敵人誘導而來。",,
819,"Exドゥンケルハイト",240,9,,"cutinchara47_skl01ex.swf","[防御:__CONDITION__]DEF+__POW__,近距離に移動。「呪縛」によるダメージ+1|闇の門が敵を誘う。","LM:M1+,A1+,D1+","2010-09-20 08:02:20 UTC","Ex Dunkelheit","Ex Dunkelheit","Ex둔켈하이트","Ex朦胧之暗","Ex朦朧之暗",,,"[防御:__CONDITION__]DEF+__POW__, Move to close range. |The gates of darkness beckon your enemies.","[防御:__CONDITION__]DEF+__POW__, Déplacement de Courte portée. Dommage +1 causé par ""Malédiction"".|La Porte des Ténèbres s'ouvre à vous.","[防御:__CONDITION__]DEF+__POW__. 근거리로 이동한다. | 어둠의 문이 적을 유인한다. ","[防御:__CONDITION__]DEF+__POW__，移动至近距离。因“咒缚”造成伤害+1|暗之门将敌人诱导而来。","[防御:__CONDITION__]DEF+__POW__,移動至近距離。因「咒縛」造成傷害+1|闇之門將敵人誘導而來。",,
820,"シャッテンフリューゲル",241,5,,"cutinchara47_skl02.swf","[防御:__CONDITION__]DEF+__POW__,遠距離に移動。防御成功時HP+1。|次元を駆ける影の翼。","MS:S1+,M1+,D1+","2010-09-20 08:02:20 UTC","Schatten Flügel","Schatten Flügel","샤텐 플뤼겔","暗影之翼 ","暗影之翼",,,"[防御:__CONDITION__]DEF+__POW__, Move to long range, HP+1 on a successful defense. |The wings of an encroaching shadow.","[防御:__CONDITION__]DEF+__POW__,déplacement de Longue portée. Lorsque votre Défense a résisté, HP+1.|Ombre ailée qui transcende les dimensions.","[防御:__CONDITION__]DEF+__POW__. 원거리로 이동한다. 방어 성공시 HP+1 | 차원을 달리는 그림자의 날개","[防御:__CONDITION__]DEF+__POW__，移动至远距离。防御成功时HP+1。穿梭次元的影之翼。","[防御:__CONDITION__]DEF+__POW__,移動至遠距離。防禦成功時HP+1。穿梭次元的影之翼。",,
821,"シャッテンフリューゲル",241,6,,"cutinchara47_skl02.swf","[防御:__CONDITION__]DEF+__POW__,遠距離に移動。防御成功時HP+1。|次元を駆ける影の翼。","MS:S1+,M1+,D1+","2010-09-20 08:02:20 UTC","Schatten Flügel","Schatten Flügel","샤텐 플뤼겔","暗影之翼 ","暗影之翼",,,"[防御:__CONDITION__]DEF+__POW__, Move to long range, HP+1 on a successful defense. |The wings of an encroaching shadow.","[防御:__CONDITION__]DEF+__POW__,déplacement de Longue portée. Lorsque votre Défense a résisté, HP+1.|Ombre ailée qui transcende les dimensions.","[防御:__CONDITION__]DEF+__POW__. 원거리로 이동한다. 방어 성공시 HP+1 | 차원을 달리는 그림자의 날개","[防御:__CONDITION__]DEF+__POW__，移动至远距离。防御成功时HP+1。穿梭次元的影之翼。","[防御:__CONDITION__]DEF+__POW__,移動至遠距離。防禦成功時HP+1。穿梭次元的影之翼。",,
