"id","u_type","u_value","b_type","b_value","event_no","caption","image"
2105,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2106,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2107,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2108,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2109,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2110,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2111,6,1,0,1,8,"ヒットポイント３回復","card_ev_502.swf"
2112,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2113,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2114,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2115,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2116,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2117,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2118,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2119,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2120,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2121,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2122,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2123,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2124,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2125,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2126,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2127,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2128,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2129,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2130,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2131,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2132,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2133,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2134,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2135,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2136,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2137,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2138,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2139,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2140,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2141,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2142,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2143,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2144,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2145,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2146,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2147,6,5,0,1,5,"提出時にデッキからカードを5枚ドローする","card_ev_000.swf"
2148,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2149,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2150,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2151,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2152,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2153,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2154,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2155,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2156,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2157,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2158,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2159,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2160,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2161,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2162,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2163,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2164,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2165,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2166,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2167,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2168,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2169,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2170,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2171,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2172,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2173,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2174,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2175,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2176,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2177,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2178,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2179,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2180,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2181,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2182,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2183,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2184,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2185,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2186,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2187,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2188,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2189,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2190,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2191,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2192,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2193,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2194,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2195,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2196,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2197,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2198,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2199,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2200,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2201,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2202,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2203,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2204,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2205,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2206,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2207,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2208,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2209,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2210,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2211,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2212,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2213,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2214,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2215,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2216,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2217,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2218,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2219,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2220,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2221,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2222,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2223,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2224,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2225,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2226,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2227,2,1,3,1,0,"このカードは銃1・盾1として扱う",
2228,1,1,1,1,0,"このカードは剣1として扱う",
2229,1,1,1,1,0,"このカードは剣1として扱う",
2230,1,1,1,1,0,"このカードは剣1として扱う",
2231,1,1,1,1,0,"このカードは剣1として扱う",
2232,1,1,1,1,0,"このカードは剣1として扱う",
2233,1,1,1,1,0,"このカードは剣1として扱う",
2234,1,1,1,1,0,"このカードは剣1として扱う",
2235,1,1,1,1,0,"このカードは剣1として扱う",
2236,1,1,1,1,0,"このカードは剣1として扱う",
2237,1,1,1,1,0,"このカードは剣1として扱う",
2238,1,1,1,1,0,"このカードは剣1として扱う",
2239,1,1,1,1,0,"このカードは剣1として扱う",
2240,1,1,1,1,0,"このカードは剣1として扱う",
2241,1,1,1,1,0,"このカードは剣1として扱う",
2242,1,1,1,1,0,"このカードは剣1として扱う",
2243,1,1,1,1,0,"このカードは剣1として扱う",
2244,1,1,1,1,0,"このカードは剣1として扱う",
2245,1,1,1,1,0,"このカードは剣1として扱う",
2246,1,1,1,1,0,"このカードは剣1として扱う",
2247,1,1,1,1,0,"このカードは剣1として扱う",
2248,1,1,1,1,0,"このカードは剣1として扱う",
2249,1,1,1,1,0,"このカードは剣1として扱う",
2250,1,1,1,1,0,"このカードは剣1として扱う",
2251,1,1,1,1,0,"このカードは剣1として扱う",
2252,1,1,1,1,0,"このカードは剣1として扱う",
2253,1,1,1,1,0,"このカードは剣1として扱う",
2254,1,1,1,1,0,"このカードは剣1として扱う",
2255,1,1,1,1,0,"このカードは剣1として扱う",
2256,1,1,1,1,0,"このカードは剣1として扱う",
2257,1,1,1,1,0,"このカードは剣1として扱う",
2258,1,1,1,1,0,"このカードは剣1として扱う",
2259,1,1,1,1,0,"このカードは剣1として扱う",
2260,1,1,1,1,0,"このカードは剣1として扱う",
2261,1,1,1,1,0,"このカードは剣1として扱う",
2262,1,1,1,1,0,"このカードは剣1として扱う",
2263,1,1,1,1,0,"このカードは剣1として扱う",
2264,1,1,1,1,0,"このカードは剣1として扱う",
2265,1,1,1,1,0,"このカードは剣1として扱う",
2266,1,1,1,1,0,"このカードは剣1として扱う",
2267,1,1,1,1,0,"このカードは剣1として扱う",
2268,1,1,1,1,0,"このカードは剣1として扱う",
2269,1,1,1,1,0,"このカードは剣1として扱う",
2270,1,1,1,1,0,"このカードは剣1として扱う",
2271,1,1,1,1,0,"このカードは剣1として扱う",
2272,1,1,1,1,0,"このカードは剣1として扱う",
2273,1,1,1,1,0,"このカードは剣1として扱う",
2274,1,1,1,1,0,"このカードは剣1として扱う",
2275,1,1,1,1,0,"このカードは剣1として扱う",
2276,1,1,1,1,0,"このカードは剣1として扱う",
2277,1,1,1,1,0,"このカードは剣1として扱う",
2278,1,1,1,1,0,"このカードは剣1として扱う",
2279,1,1,1,1,0,"このカードは剣1として扱う",
2280,1,1,1,1,0,"このカードは剣1として扱う",
2281,1,1,1,1,0,"このカードは剣1として扱う",
2282,1,1,1,1,0,"このカードは剣1として扱う",
2283,1,1,1,1,0,"このカードは剣1として扱う",
2284,1,1,1,1,0,"このカードは剣1として扱う",
2285,1,1,1,1,0,"このカードは剣1として扱う",
2286,1,1,1,1,0,"このカードは剣1として扱う",
2287,1,1,1,1,0,"このカードは剣1として扱う",
2288,1,1,1,1,0,"このカードは剣1として扱う",
2289,1,1,1,1,0,"このカードは剣1として扱う",
2290,1,1,1,1,0,"このカードは剣1として扱う",
2291,1,1,1,1,0,"このカードは剣1として扱う",
2292,1,1,1,1,0,"このカードは剣1として扱う",
2293,1,1,1,1,0,"このカードは剣1として扱う",
2294,1,1,1,1,0,"このカードは剣1として扱う",
2295,1,1,1,1,0,"このカードは剣1として扱う",
2296,1,1,1,1,0,"このカードは剣1として扱う",
2297,1,1,1,1,0,"このカードは剣1として扱う",
2298,1,1,1,1,0,"このカードは剣1として扱う",
2299,1,1,1,1,0,"このカードは剣1として扱う",
2300,1,1,1,1,0,"このカードは剣1として扱う",
2301,1,1,1,1,0,"このカードは剣1として扱う",
2302,1,1,1,1,0,"このカードは剣1として扱う",
2303,1,1,1,1,0,"このカードは剣1として扱う",
2304,1,1,1,1,0,"このカードは剣1として扱う",
2305,1,1,1,1,0,"このカードは剣1として扱う",
2306,1,1,1,1,0,"このカードは剣1として扱う",
2307,1,1,1,1,0,"このカードは剣1として扱う",
2308,2,1,2,1,0,"このカードは銃1として扱う",
2309,2,1,2,1,0,"このカードは銃1として扱う",
2310,2,1,2,1,0,"このカードは銃1として扱う",
2311,2,1,2,1,0,"このカードは銃1として扱う",
2312,2,1,2,1,0,"このカードは銃1として扱う",
2313,2,1,2,1,0,"このカードは銃1として扱う",
2314,2,1,2,1,0,"このカードは銃1として扱う",
2315,2,1,2,1,0,"このカードは銃1として扱う",
2316,2,1,2,1,0,"このカードは銃1として扱う",
2317,2,1,2,1,0,"このカードは銃1として扱う",
2318,2,1,2,1,0,"このカードは銃1として扱う",
2319,2,1,2,1,0,"このカードは銃1として扱う",
2320,2,1,2,1,0,"このカードは銃1として扱う",
2321,2,1,2,1,0,"このカードは銃1として扱う",
2322,2,1,2,1,0,"このカードは銃1として扱う",
2323,2,1,2,1,0,"このカードは銃1として扱う",
2324,2,1,2,1,0,"このカードは銃1として扱う",
2325,2,1,2,1,0,"このカードは銃1として扱う",
2326,2,1,2,1,0,"このカードは銃1として扱う",
2327,2,1,2,1,0,"このカードは銃1として扱う",
2328,2,1,2,1,0,"このカードは銃1として扱う",
2329,2,1,2,1,0,"このカードは銃1として扱う",
2330,2,1,2,1,0,"このカードは銃1として扱う",
2331,2,1,2,1,0,"このカードは銃1として扱う",
2332,2,1,2,1,0,"このカードは銃1として扱う",
2333,2,1,2,1,0,"このカードは銃1として扱う",
2334,2,1,2,1,0,"このカードは銃1として扱う",
2335,2,1,2,1,0,"このカードは銃1として扱う",
2336,2,1,2,1,0,"このカードは銃1として扱う",
2337,2,1,2,1,0,"このカードは銃1として扱う",
2338,2,1,2,1,0,"このカードは銃1として扱う",
2339,2,1,2,1,0,"このカードは銃1として扱う",
2340,2,1,2,1,0,"このカードは銃1として扱う",
2341,2,1,2,1,0,"このカードは銃1として扱う",
2342,2,1,2,1,0,"このカードは銃1として扱う",
2343,2,1,2,1,0,"このカードは銃1として扱う",
2344,2,1,2,1,0,"このカードは銃1として扱う",
2345,2,1,2,1,0,"このカードは銃1として扱う",
2346,2,1,2,1,0,"このカードは銃1として扱う",
2347,2,1,2,1,0,"このカードは銃1として扱う",
2348,2,1,2,1,0,"このカードは銃1として扱う",
2349,2,1,2,1,0,"このカードは銃1として扱う",
2350,2,1,2,1,0,"このカードは銃1として扱う",
2351,2,1,2,1,0,"このカードは銃1として扱う",
2352,2,1,2,1,0,"このカードは銃1として扱う",
2353,2,1,2,1,0,"このカードは銃1として扱う",
2354,2,1,2,1,0,"このカードは銃1として扱う",
2355,2,1,2,1,0,"このカードは銃1として扱う",
2356,2,1,2,1,0,"このカードは銃1として扱う",
2357,2,1,2,1,0,"このカードは銃1として扱う",
2358,2,1,2,1,0,"このカードは銃1として扱う",
2359,2,1,2,1,0,"このカードは銃1として扱う",
2360,2,1,2,1,0,"このカードは銃1として扱う",
2361,2,1,2,1,0,"このカードは銃1として扱う",
2362,2,1,2,1,0,"このカードは銃1として扱う",
2363,2,1,2,1,0,"このカードは銃1として扱う",
2364,2,1,2,1,0,"このカードは銃1として扱う",
2365,2,1,2,1,0,"このカードは銃1として扱う",
2366,2,1,2,1,0,"このカードは銃1として扱う",
2367,2,1,2,1,0,"このカードは銃1として扱う",
2368,2,1,2,1,0,"このカードは銃1として扱う",
2369,2,1,2,1,0,"このカードは銃1として扱う",
2370,2,1,2,1,0,"このカードは銃1として扱う",
2371,2,1,2,1,0,"このカードは銃1として扱う",
2372,2,1,2,1,0,"このカードは銃1として扱う",
2373,2,1,2,1,0,"このカードは銃1として扱う",
2374,2,1,2,1,0,"このカードは銃1として扱う",
2375,2,1,2,1,0,"このカードは銃1として扱う",
2376,2,1,2,1,0,"このカードは銃1として扱う",
2377,2,1,2,1,0,"このカードは銃1として扱う",
2378,2,1,2,1,0,"このカードは銃1として扱う",
2379,2,1,2,1,0,"このカードは銃1として扱う",
2380,2,1,2,1,0,"このカードは銃1として扱う",
2381,2,1,2,1,0,"このカードは銃1として扱う",
