"id","name","allocation_type","chara_card_id","weapon_card_id","equip_card_id","event_card_id","ai_rank","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai"
20286,"アスラL6",0,286,0,0,"63/63/72/72/81/81",15,"Asura L6","Asura L6","아수라6","阿修罗L6","阿修羅L6","Asura L6","อาซูร่า L6"
20287,"アスラL7",0,287,0,0,"63/63/72/72/81/81",15,"Asura L7","Asura L7","아수라7","阿修罗L7","阿修羅L7","Asura L7","อาซูร่า L7"
20288,"アスラL8",0,288,0,0,"63/63/72/72/81/81",15,"Asura L8","Asura L8","아수라8","阿修罗L8","阿修羅L8","Asura L8","อาซูร่า L8"
20289,"アスラL9",0,289,0,0,"63/63/72/72/81/81",15,"Asura L9","Asura L9","아수라9","阿修罗L9","阿修羅L9","Asura L9","อาซูร่า L9"
20290,"アスラL10",0,290,0,0,"63/63/72/72/81/81",15,"Asura L10","Asura L10","아수라10","阿修罗L10","阿修羅L10","Asura L10","อาซูร่า L10"
20291,"ブロウニングL1",0,291,0,0,"1/1/9/9/27/27",15,"Browning L1","Browning L1","브라우닝1","布朗宁L1","布朗寧L1","Browning L1","บราวนิ่ง L1"
20292,"ブロウニングL2",0,292,0,0,"1/2/9/10/27/28",15,"Browning L2","Browning L2","브라우닝2","布朗宁L2","布朗寧L2","Browning L2","บราวนิ่ง L2"
20293,"ブロウニングL3",0,293,0,0,"2/2/10/10/28/28",15,"Browning L3","Browning L3","브라우닝3","布朗宁L3","布朗寧L3","Browning L3","บราวนิ่ง L3"
20294,"ブロウニングL4",0,294,0,0,"2/3/10/11/28/28",15,"Browning L4","Browning L4","브라우닝4","布朗宁L4","布朗寧L4","Browning L4","บราวนิ่ง L4"
20295,"ブロウニングL5",0,295,0,0,"3/3/11/11/28/28",15,"Browning L5","Browning L5","브라우닝5","布朗宁L5","布朗寧L5","Browning L5","บราวนิ่ง L5"
20296,"ブロウニングL6",0,296,0,0,"63/63/72/72/81/81",15,"Browning L6","Browning L6","브라우닝6","布朗宁L6","布朗寧L6","Browning L6","บราวนิ่ง L6"
20297,"ブロウニングL7",0,297,0,0,"63/63/72/72/81/81",15,"Browning L7","Browning L7","브라우닝7","布朗宁L7","布朗寧L7","Browning L7","บราวนิ่ง L7"
20298,"ブロウニングL8",0,298,0,0,"63/63/72/72/81/81",15,"Browning L8","Browning L8","브라우닝8","布朗宁L8","布朗寧L8","Browning L8","บราวนิ่ง L8"
20299,"ブロウニングL9",0,299,0,0,"63/63/72/72/81/81",15,"Browning L9","Browning L9","브라우닝9","布朗宁L9","布朗寧L9","Browning L9","บราวนิ่ง L9"
20300,"ブロウニングL10",0,300,0,0,"63/63/72/72/81/81",15,"Browning L10","Browning L10","브라우닝10","布朗宁L10","布朗寧L10","Browning L10","บราวนิ่ง L10"
20301,"マルセウスL1",0,301,0,0,"1/1/9/9/27/27",15,"Marseus L1","Marseus L1","마르세우스1","玛尔瑟斯L1","瑪爾瑟斯L1","Marseus L1","มาร์เซอุส L1"
20302,"マルセウスL2",0,302,0,0,"1/2/9/10/27/28",15,"Marseus L2","Marseus L2","마르세우스2","玛尔瑟斯L2","瑪爾瑟斯L2","Marseus L2","มาร์เซอุส L2"
20303,"マルセウスL3",0,303,0,0,"2/2/10/10/28/28",15,"Marseus L3","Marseus L3","마르세우스3","玛尔瑟斯L3","瑪爾瑟斯L3","Marseus L3","มาร์เซอุส L3"
20304,"マルセウスL4",0,304,0,0,"2/3/10/11/28/28",15,"Marseus L4","Marseus L4","마르세우스4","玛尔瑟斯L4","瑪爾瑟斯L4","Marseus L4","มาร์เซอุส L4"
20305,"マルセウスL5",0,305,0,0,"3/3/11/11/28/28",15,"Marseus L5","Marseus L5","마르세우스5","玛尔瑟斯L5","瑪爾瑟斯L5","Marseus L5","มาร์เซอุส L5"
20306,"マルセウスL6",0,306,0,0,"63/63/72/72/81/81",15,"Marseus L6","Marseus L6","마르세우스6","玛尔瑟斯L6","瑪爾瑟斯L6","Marseus L6","มาร์เซอุส L6"
20307,"マルセウスL7",0,307,0,0,"63/63/72/72/81/81",15,"Marseus L7","Marseus L7","마르세우스7","玛尔瑟斯L7","瑪爾瑟斯L7","Marseus L7","มาร์เซอุส L7"
20308,"マルセウスL8",0,308,0,0,"63/63/72/72/81/81",15,"Marseus L8","Marseus L8","마르세우스8","玛尔瑟斯L8","瑪爾瑟斯L8","Marseus L8","มาร์เซอุส L8"
20309,"マルセウスL9",0,309,0,0,"63/63/72/72/81/81",15,"Marseus L9","Marseus L9","마르세우스9","玛尔瑟斯L9","瑪爾瑟斯L9","Marseus L9","มาร์เซอุส L9"
20310,"マルセウスL10",0,310,0,0,"63/63/72/72/81/81",15,"Marseus L10","Marseus L10","마르세우스10","玛尔瑟斯L10","瑪爾瑟斯L10","Marseus L10","มาร์เซอุส L10"
20311,"ルートL1",0,311,0,0,"1/1/9/9/27/27",15,"Rood L1","Rood L1","루드1","路德L1","路德L1","Rood L1","รู้ด L1"
20312,"ルートL2",0,312,0,0,"1/2/9/10/27/28",15,"Rood L2","Rood L2","루드2","路德L2","路德L2","Rood L2","รู้ด L2"
20313,"ルートL3",0,313,0,0,"2/2/10/10/28/28",15,"Rood L3","Rood L3","루드3","路德L3","路德L3","Rood L3","รู้ด L3"
20314,"ルートL4",0,314,0,0,"2/3/10/11/28/28",15,"Rood L4","Rood L4","루드4","路德L4","路德L4","Rood L4","รู้ด L4"
20315,"ルートL5",0,315,0,0,"3/3/11/11/28/28",15,"Rood L5","Rood L5","루드5","路德L5","路德L5","Rood L5","รู้ด L5"
20316,"ルートL6",0,316,0,0,"63/63/72/72/81/81",15,"Rood L6","Rood L6","루드6","路德L6","路德L6","Rood L6","รู้ด L6"
20317,"ルートL7",0,317,0,0,"63/63/72/72/81/81",15,"Rood L7","Rood L7","루드7","路德L7","路德L7","Rood L7","รู้ด L7"
20318,"ルートL8",0,318,0,0,"63/63/72/72/81/81",15,"Rood L8","Rood L8","루드8","路德L8","路德L8","Rood L8","รู้ด L8"
20319,"ルートL9",0,319,0,0,"63/63/72/72/81/81",15,"Rood L9","Rood L9","루드9","路德L9","路德L9","Rood L9","รู้ด L9"
20320,"ルートL10",0,320,0,0,"63/63/72/72/81/81",15,"Rood L10","Rood L10","루드10","路德L10","路德L10","Rood L10","รู้ด L10"
20321,"リュカL1",0,321,0,0,"1/1/9/9/27/27",15,"Luka L1","Luka L1","루카1","鲁卡L1","魯卡L1","Luka L1","ลูคา L1"
20322,"リュカL2",0,322,0,0,"1/2/9/10/27/28",15,"Luka L2","Luka L2","루카2","鲁卡L2","魯卡L2","Luka L2","ลูคา L2"
20323,"リュカL3",0,323,0,0,"2/2/10/10/28/28",15,"Luka L3","Luka L3","루카3","鲁卡L3","魯卡L3","Luka L3","ลูคา L3"
20324,"リュカL4",0,324,0,0,"2/3/10/11/28/28",15,"Luka L4","Luka L4","루카4","鲁卡L4","魯卡L4","Luka L4","ลูคา L4"
20325,"リュカL5",0,325,0,0,"3/3/11/11/28/28",15,"Luka L5","Luka L5","루카5","鲁卡L5","魯卡L5","Luka L5","ลูคา L5"
20326,"リュカL6",0,326,0,0,"63/63/72/72/81/81",15,"Luka L6","Luka L6","루카6","鲁卡L6","魯卡L6","Luka L6","ลูคา L6"
20327,"リュカL7",0,327,0,0,"63/63/72/72/81/81",15,"Luka L7","Luka L7","루카7","鲁卡L7","魯卡L7","Luka L7","ลูคา L7"
20328,"リュカL8",0,328,0,0,"63/63/72/72/81/81",15,"Luka L8","Luka L8","루카8","鲁卡L8","魯卡L8","Luka L8","ลูคา L8"
20329,"リュカL9",0,329,0,0,"63/63/72/72/81/81",15,"Luka L9","Luka L9","루카9","鲁卡L9","魯卡L9","Luka L9","ลูคา L9"
20330,"リュカL10",0,330,0,0,"63/63/72/72/81/81",15,"Luka L10","Luka L10","루카10","鲁卡L10","魯卡L10","Luka L10","ลูคา L10"
20331,"ステイシアL1",0,331,0,0,"1/1/9/9/27/27",15,"Stacia L1","Stacia L1","스테이시아1","史塔夏L1","史塔夏L1","Stacia L1","สเตเซีย L1"
20332,"ステイシアL2",0,332,0,0,"1/2/9/10/27/28",15,"Stacia L2","Stacia L2","스테이시아2","史塔夏L2","史塔夏L2","Stacia L2","สเตเซีย L2"
20333,"ステイシアL3",0,333,0,0,"2/2/10/10/28/28",15,"Stacia L3","Stacia L3","스테이시아3","史塔夏L3","史塔夏L3","Stacia L3","สเตเซีย L3"
20334,"ステイシアL4",0,334,0,0,"2/3/10/11/28/28",15,"Stacia L4","Stacia L4","스테이시아4","史塔夏L4","史塔夏L4","Stacia L4","สเตเซีย L4"
20335,"ステイシアL5",0,335,0,0,"3/3/11/11/28/28",15,"Stacia L5","Stacia L5","스테이시아5","史塔夏L5","史塔夏L5","Stacia L5","สเตเซีย L5"
20336,"ステイシアL6",0,336,0,0,"63/63/72/72/81/81",15,"Stacia L6","Stacia L6","스테이시아6","史塔夏L6","史塔夏L6","Stacia L6","สเตเซีย L6"
20337,"ステイシアL7",0,337,0,0,"63/63/72/72/81/81",15,"Stacia L7","Stacia L7","스테이시아7","史塔夏L7","史塔夏L7","Stacia L7","สเตเซีย L7"
20338,"ステイシアL8",0,338,0,0,"63/63/72/72/81/81",15,"Stacia L8","Stacia L8","스테이시아8","史塔夏L8","史塔夏L8","Stacia L8","สเตเซีย L8"
20339,"ステイシアL9",0,339,0,0,"63/63/72/72/81/81",15,"Stacia L9","Stacia L9","스테이시아9","史塔夏L9","史塔夏L9","Stacia L9","สเตเซีย L9"
20340,"ステイシアL10",0,340,0,0,"63/63/72/72/81/81",15,"Stacia L10","Stacia L10","스테이시아10","史塔夏L10","史塔夏L10","Stacia L10","สเตเซีย L10"
20341,"ヴォランドL1",0,341,0,0,"1/1/9/9/27/27",15,"Voland L1","Vorand L1","볼랜드1","沃兰德L1","沃蘭德L1","Voland L1","โวลันด์ L1"
20342,"ヴォランドL2",0,342,0,0,"1/2/9/10/27/28",15,"Voland L2","Vorand L2","볼랜드2","沃兰德L2","沃蘭德L2","Voland L2","โวลันด์ L2"
20343,"ヴォランドL3",0,343,0,0,"2/2/10/10/28/28",15,"Voland L3","Vorand L3","볼랜드3","沃兰德L3","沃蘭德L3","Voland L3","โวลันด์ L3"
20344,"ヴォランドL4",0,344,0,0,"2/3/10/11/28/28",15,"Voland L4","Vorand L4","볼랜드4","沃兰德L4","沃蘭德L4","Voland L4","โวลันด์ L4"
20345,"ヴォランドL5",0,345,0,0,"3/3/11/11/28/28",15,"Voland L5","Vorand L5","볼랜드5","沃兰德L5","沃蘭德L5","Voland L5","โวลันด์ L5"
20346,"ヴォランドL6",0,346,0,0,"63/63/72/72/81/81",15,"Voland L6","Vorand L6","볼랜드6","沃兰德L6","沃蘭德L6","Voland L6","โวลันด์ L6"
20347,"ヴォランドL7",0,347,0,0,"63/63/72/72/81/81",15,"Voland L7","Vorand L7","볼랜드7","沃兰德L7","沃蘭德L7","Voland L7","โวลันด์ L7"
20348,"ヴォランドL8",0,348,0,0,"63/63/72/72/81/81",15,"Voland L8","Vorand L8","볼랜드8","沃兰德L8","沃蘭德L8","Voland L8","โวลันด์ L8"
20349,"ヴォランドL9",0,349,0,0,"63/63/72/72/81/81",15,"Voland L9","Vorand L9","볼랜드9","沃兰德L9","沃蘭德L9","Voland L9","โวลันด์ L9"
20350,"ヴォランドL10",0,350,0,0,"63/63/72/72/81/81",15,"Voland L10","Vorand L10","볼랜드10","沃兰德L10","沃蘭德L10","Voland L10","โวลันด์ L10"
20351,"C.C.L1",0,351,0,0,"1/1/9/9/27/27",15,"C.C L1","C.C.L1","C.C.1","C.C.L1","C.C.L1","C.C.L1","C.C.L1 "
20352,"C.C.L2",0,352,0,0,"1/2/9/10/27/28",15,"C.C L2","C.C.L2","C.C.2","C.C.L2","C.C.L2","C.C.L2","C.C.L2 "
20353,"C.C.L3",0,353,0,0,"2/2/10/10/28/28",15,"C.C L3","C.C.L3","C.C.3","C.C.L3","C.C.L3","C.C.L3","C.C.L3 "
20354,"C.C.L4",0,354,0,0,"2/3/10/11/28/28",15,"C.C L4","C.C.L4","C.C.4","C.C.L4","C.C.L4","C.C.L4","C.C.L4 "
20355,"C.C.L5",0,355,0,0,"3/3/11/11/28/28",15,"C.C L5","C.C.L5","C.C.5","C.C.L5","C.C.L5","C.C.L5","C.C.L5 "
20356,"C.C.L6",0,356,0,0,"63/63/72/72/81/81",15,"C.C L6","C.C.L6","C.C.6","C.C.L6","C.C.L6","C.C.L6","C.C.L6 "
20357,"C.C.L7",0,357,0,0,"63/63/72/72/81/81",15,"C.C L7","C.C.L7","C.C.7","C.C.L7","C.C.L7","C.C.L7","C.C.L7 "
20358,"C.C.L8",0,358,0,0,"63/63/72/72/81/81",15,"C.C L8","C.C.L8","C.C.8","C.C.L8","C.C.L8","C.C.L8","C.C.L8 "
20359,"C.C.L9",0,359,0,0,"63/63/72/72/81/81",15,"C.C L9","C.C.L9","C.C.9","C.C.L9","C.C.L9","C.C.L9","C.C.L9 "
20360,"C.C.L10",0,360,0,0,"63/63/72/72/81/81",15,"C.C L10","C.C.L10","C.C.10","C.C.L10","C.C.L10","C.C.L10","C.C.L10 "
20361,"コッブL1",0,361,0,0,"1/1/9/9/27/27",15,"Cobb L1","Cobb L1","콥1","柯布L1","柯布L1","Cobb L1","ค็อบบ์ L1"
20362,"コッブL2",0,362,0,0,"1/2/9/10/27/28",15,"Cobb L2","Cobb L2","콥2","柯布L2","柯布L2","Cobb L2","ค็อบบ์ L2"
20363,"コッブL3",0,363,0,0,"2/2/10/10/28/28",15,"Cobb L3","Cobb L3","콥3","柯布L3","柯布L3","Cobb L3","ค็อบบ์ L3"
20364,"コッブL4",0,364,0,0,"2/3/10/11/28/28",15,"Cobb L4","Cobb L4","콥4","柯布L4","柯布L4","Cobb L4","ค็อบบ์ L4"
20365,"コッブL5",0,365,0,0,"3/3/11/11/28/28",15,"Cobb L5","Cobb L5","콥5","柯布L5","柯布L5","Cobb L5","ค็อบบ์ L5"
20366,"コッブL6",0,366,0,0,"63/63/72/72/81/81",15,"Cobb L6","Cobb L6","콥6","柯布L6","柯布L6","Cobb L6","ค็อบบ์ L6"
20367,"コッブL7",0,367,0,0,"63/63/72/72/81/81",15,"Cobb L7","Cobb L7","콥7","柯布L7","柯布L7","Cobb L7","ค็อบบ์ L7"
20368,"コッブL8",0,368,0,0,"63/63/72/72/81/81",15,"Cobb L8","Cobb L8","콥8","柯布L8","柯布L8","Cobb L8","ค็อบบ์ L8"
20369,"コッブL9",0,369,0,0,"63/63/72/72/81/81",15,"Cobb L9","Cobb L9","콥9","柯布L9","柯布L9","Cobb L9","ค็อบบ์ L9"
20370,"コッブL10",0,370,0,0,"63/63/72/72/81/81",15,"Cobb L10","Cobb L10","콥10","柯布L10","柯布L10","Cobb L10","ค็อบบ์ L10"
20371,"イヴリンL1",0,371,0,0,"1/1/9/9/27/27",15,"Evelyn L1","Evelyn L1","이블린1","伊芙琳L1","伊芙琳L1","Evelyn L1","อีฟลิน L1"
20372,"イヴリンL2",0,372,0,0,"1/2/9/10/27/28",15,"Evelyn L2","Evelyn L2","이블린2","伊芙琳L2","伊芙琳L2","Evelyn L2","อีฟลิน L2"
20373,"イヴリンL3",0,373,0,0,"2/2/10/10/28/28",15,"Evelyn L3","Evelyn L3","이블린3","伊芙琳L3","伊芙琳L3","Evelyn L3","อีฟลิน L3"
20374,"イヴリンL4",0,374,0,0,"2/3/10/11/28/28",15,"Evelyn L4","Evelyn L4","이블린4","伊芙琳L4","伊芙琳L4","Evelyn L4","อีฟลิน L4"
20375,"イヴリンL5",0,375,0,0,"3/3/11/11/28/28",15,"Evelyn L5","Evelyn L5","이블린5","伊芙琳L5","伊芙琳L5","Evelyn L5","อีฟลิน L5"
20376,"イヴリンL6",0,376,0,0,"63/63/72/72/81/81",15,"Evelyn L6","Evelyn L6","이블린6","伊芙琳L6","伊芙琳L6","Evelyn L6","อีฟลิน L6"
20377,"イヴリンL7",0,377,0,0,"63/63/72/72/81/81",15,"Evelyn L7","Evelyn L7","이블린7","伊芙琳L7","伊芙琳L7","Evelyn L7","อีฟลิน L7"
20378,"イヴリンL8",0,378,0,0,"63/63/72/72/81/81",15,"Evelyn L8","Evelyn L8","이블린8","伊芙琳L8","伊芙琳L8","Evelyn L8","อีฟลิน L8"
20379,"イヴリンL9",0,379,0,0,"63/63/72/72/81/81",15,"Evelyn L9","Evelyn L9","이블린9","伊芙琳L9","伊芙琳L9","Evelyn L9","อีฟลิน L9"
20380,"イヴリンL10",0,380,0,0,"63/63/72/72/81/81",15,"Evelyn L10","Evelyn L10","이블린10","伊芙琳L10","伊芙琳L10","Evelyn L10","อีฟลิน L10"
20381,"ブラウL1",0,381,0,0,"1/1/9/9/27/27",15,"Blau L1","Blau L1","브라우1","布劳L1","布勞L1","Blau L1","บลาว L1"
20382,"ブラウL2",0,382,0,0,"1/2/9/10/27/28",15,"Blau L2","Blau L2","브라우2","布劳L2","布勞L2","Blau L2","บลาว L2"
20383,"ブラウL3",0,383,0,0,"2/2/10/10/28/28",15,"Blau L3","Blau L3","브라우3","布劳L3","布勞L3","Blau L3","บลาว L3"
20384,"ブラウL4",0,384,0,0,"2/3/10/11/28/28",15,"Blau L4","Blau L4","브라우4","布劳L4","布勞L4","Blau L4","บลาว L4"
20385,"ブラウL5",0,385,0,0,"3/3/11/11/28/28",15,"Blau L5","Blau L5","브라우5","布劳L5","布勞L5","Blau L5","บลาว L5"
20386,"ブラウL6",0,386,0,0,"63/63/72/72/81/81",15,"Blau L6","Blau L6","브라우6","布劳L6","布勞L6","Blau L6","บลาว L6"
20387,"ブラウL7",0,387,0,0,"63/63/72/72/81/81",15,"Blau L7","Blau L7","브라우7","布劳L7","布勞L7","Blau L7","บลาว L7"
20388,"ブラウL8",0,388,0,0,"63/63/72/72/81/81",15,"Blau L8","Blau L8","브라우8","布劳L8","布勞L8","Blau L8","บลาว L8"
20389,"ブラウL9",0,389,0,0,"63/63/72/72/81/81",15,"Blau L9","Blau L9","브라우9","布劳L9","布勞L9","Blau L9","บลาว L9"
20390,"ブラウL10",0,390,0,0,"63/63/72/72/81/81",15,"Blau L10","Blau L10","브라우10","布劳L10","布勞L10","Blau L10","บลาว L10"
20391,"カレンベルクL1",0,391,0,0,"1/1/9/9/27/27",15,"Karenberg L1","Karenberg L1","카렌베르크1","凯伦贝克L1","凱倫貝克L1","Karenberg L1","คาเรนเบิร์ก L1"
20392,"カレンベルクL2",0,392,0,0,"1/2/9/10/27/28",15,"Karenberg L2","Karenberg L2","카렌베르크2","凯伦贝克L2","凱倫貝克L2","Karenberg L2","คาเรนเบิร์ก L2"
20393,"カレンベルクL3",0,393,0,0,"2/2/10/10/28/28",15,"Karenberg L3","Karenberg L3","카렌베르크3","凯伦贝克L3","凱倫貝克L3","Karenberg L3","คาเรนเบิร์ก L3"
20394,"カレンベルクL4",0,394,0,0,"2/3/10/11/28/28",15,"Karenberg L4","Karenberg L4","카렌베르크4","凯伦贝克L4","凱倫貝克L4","Karenberg L4","คาเรนเบิร์ก L4"
20395,"カレンベルクL5",0,395,0,0,"3/3/11/11/28/28",15,"Karenberg L5","Karenberg L5","카렌베르크5","凯伦贝克L5","凱倫貝克L5","Karenberg L5","คาเรนเบิร์ก L5"
20396,"カレンベルクL6",0,396,0,0,"63/63/72/72/81/81",15,"Karenberg L6","Karenberg L6","카렌베르크6","凯伦贝克L6","凱倫貝克L6","Karenberg L6","คาเรนเบิร์ก L6"
20397,"カレンベルクL7",0,397,0,0,"63/63/72/72/81/81",15,"Karenberg L7","Karenberg L7","카렌베르크7","凯伦贝克L7","凱倫貝克L7","Karenberg L7","คาเรนเบิร์ก L7"
20398,"カレンベルクL8",0,398,0,0,"63/63/72/72/81/81",15,"Karenberg L8","Karenberg L8","카렌베르크8","凯伦贝克L8","凱倫貝克L8","Karenberg L8","คาเรนเบิร์ก L8"
20399,"カレンベルクL9",0,399,0,0,"63/63/72/72/81/81",15,"Karenberg L9","Karenberg L9","카렌베르크9","凯伦贝克L9","凱倫貝克L9","Karenberg L9","คาเรนเบิร์ก L9"
20400,"カレンベルクL10",0,400,0,0,"63/63/72/72/81/81",15,"Karenberg L10","Karenberg L10","카렌베르크10","凯伦贝克L10","凱倫貝克L10","Karenberg L10","คาเรนเบิร์ก L10"
20401,"ネネムL1",0,401,0,0,"1/1/9/9/27/27",15,"Nenem L1","Nenem L1","네넴1","音音梦L1","音音夢L1","Nenem L1","เนเนม L1"
20402,"ネネムL2",0,402,0,0,"1/2/9/10/27/28",15,"Nenem L2","Nenem L2","네넴2","音音梦L2","音音夢L2","Nenem L2","เนเนม L2"
20403,"ネネムL3",0,403,0,0,"2/2/10/10/28/28",15,"Nenem L3","Nenem L3","네넴3","音音梦L3","音音夢L3","Nenem L3","เนเนม L3"
20404,"ネネムL4",0,404,0,0,"2/3/10/11/28/28",15,"Nenem L4","Nenem L4","네넴4","音音梦L4","音音夢L4","Nenem L4","เนเนม L4"
20405,"ネネムL5",0,405,0,0,"3/3/11/11/28/28",15,"Nenem L5","Nenem L5","네넴5","音音梦L5","音音夢L5","Nenem L5","เนเนม L5"
20406,"ネネムL6",0,406,0,0,"63/63/72/72/81/81",15,"Nenem L6","Nenem L6","네넴6","音音梦L6","音音夢L6","Nenem L6","เนเนม L6"
20407,"ネネムL7",0,407,0,0,"63/63/72/72/81/81",15,"Nenem L7","Nenem L7","네넴7","音音梦L7","音音夢L7","Nenem L7","เนเนม L7"
20408,"ネネムL8",0,408,0,0,"63/63/72/72/81/81",15,"Nenem L8","Nenem L8","네넴8","音音梦L8","音音夢L8","Nenem L8","เนเนม L8"
20409,"ネネムL9",0,409,0,0,"63/63/72/72/81/81",15,"Nenem L9","Nenem L9","네넴9","音音梦L9","音音夢L9","Nenem L9","เนเนม L9"
20410,"ネネムL10",0,410,0,0,"63/63/72/72/81/81",15,"Nenem L10","Nenem L10","네넴10","音音梦L10","音音夢L10","Nenem L10","เนเนม L10"
20411,"コンラッドL1",0,411,0,0,"1/1/9/9/27/27",15,"Konrad L1","Konrad L1","콘래드1","康拉德L1","康拉德L1","Konrad L1","คอนราด L1"
20412,"コンラッドL2",0,412,0,0,"1/2/9/10/27/28",15,"Konrad L2","Konrad L2","콘래드2","康拉德L2","康拉德L2","Konrad L2","คอนราด L2"
20413,"コンラッドL3",0,413,0,0,"2/2/10/10/28/28",15,"Konrad L3","Konrad L3","콘래드3","康拉德L3","康拉德L3","Konrad L3","คอนราด L3"
20414,"コンラッドL4",0,414,0,0,"2/3/10/11/28/28",15,"Konrad L4","Konrad L4","콘래드4","康拉德L4","康拉德L4","Konrad L4","คอนราด L4"
20415,"コンラッドL5",0,415,0,0,"3/3/11/11/28/28",15,"Konrad L5","Konrad L5","콘래드5","康拉德L5","康拉德L5","Konrad L5","คอนราด L5"
