"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
10283,"ルビオナの影3",20283,60001,0,8,"目的のためには手段を選ばぬ王国の影","Shadow of Lubiona 3","Ombre de Lubiona Niveau 3","Lv3루비오나의그림자","鲁比欧那之影3","魯比歐那之影3","Lubiona Shadow 3","เงาของรูบิโอน่า3","The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.","목적을 위해서라면 수단을 가리지 않는 왕국의 그림자","为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10284,"ルビオナの影4",20284,70004,0,8,"目的のためには手段を選ばぬ王国の影","Shadow of Lubiona 4","Ombre de Lubiona Niveau 4","Lv4루비오나의그림자","鲁比欧那之影4","魯比歐那之影4","Lubiona Shadow 4","เงาของรูบิโอน่า4","The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.","목적을 위해서라면 수단을 가리지 않는 왕국의 그림자","为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10285,"ルビオナの影5",20285,70005,0,8,"目的のためには手段を選ばぬ王国の影","Shadow of Lubiona 5","Ombre de Lubiona Niveau 5","Lv5루비오나의그림자","鲁比欧那之影5","魯比歐那之影5","Lubiona Shadow 5","เงาของรูบิโอน่า5","The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.","목적을 위해서라면 수단을 가리지 않는 왕국의 그림자","为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10286,"★ルビオナの影1",20281,30005,0,8,"目的のためには手段を選ばぬ王国の影","★Shadow of Lubiona 1","★Ombre de Lubiona Niveau 1",,"★鲁比欧那之影1","★魯比歐那之影1",,,"The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.",,"为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10287,"★ルビオナの影2",20282,30001,0,8,"目的のためには手段を選ばぬ王国の影","★Shadow of Lubiona 2","★Ombre de Lubiona Niveau 2",,"★鲁比欧那之影2","★魯比歐那之影2",,,"The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.",,"为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10288,"★ルビオナの影3",20283,281,0,8,"目的のためには手段を選ばぬ王国の影","★Shadow of Lubiona 3","★Ombre de Lubiona Niveau 3",,"★鲁比欧那之影3","★魯比歐那之影3",,,"The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.",,"为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10289,"★ルビオナの影4",20284,282,0,8,"目的のためには手段を選ばぬ王国の影","★Shadow of Lubiona 4","★Ombre de Lubiona Niveau 4",,"★鲁比欧那之影4","★魯比歐那之影4",,,"The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.",,"为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10290,"★ルビオナの影5",20285,283,0,8,"目的のためには手段を選ばぬ王国の影","★Shadow of Lubiona 5","★Ombre de Lubiona Niveau 5",,"★鲁比欧那之影5","★魯比歐那之影5",,,"The shadow power of Lubiona, who will stop at nothing to achieve his goals.","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.",,"为达目的不择手段的王国之影","為達到目的不擇手段的王國之影","Bayangan negara yang menghalalkan segala cara untuk mendapatkan yang mereka inginkan.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
10291,"魔都の探偵1",20291,60001,0,5,"始まりを知る者","Wicked City Detective 1","Détective de la Ville Maléfique Niveau 1","Lv1마도의 탐정","魔都侦探1","魔都的偵探'1","Evil City Detective Lv1","นักสืบโลกปิศาจ1","Someone who knows how it all began.","Homme qui connaît les origines du Monde.","시작을 알고 있는 자","熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10292,"魔都の探偵2",20292,60001,0,5,"始まりを知る者","Wicked City Detective 2","Détective de la Ville Maléfique Niveau 2","Lv2마도의 탐정","魔都侦探2","魔都的偵探'2","Evil City Detective Lv2","นักสืบโลกปิศาจ2","Someone who knows how it all began.","Homme qui connaît les origines du Monde.","시작을 알고 있는 자","熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10293,"魔都の探偵3",20293,60001,0,5,"始まりを知る者","Wicked City Detective 3","Détective de la Ville Maléfique Niveau 3","Lv3마도의 탐정","魔都侦探3","魔都的偵探'3","Evil City Detective Lv3","นักสืบโลกปิศาจ3","Someone who knows how it all began.","Homme qui connaît les origines du Monde.","시작을 알고 있는 자","熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10294,"魔都の探偵4",20294,70004,0,5,"始まりを知る者","Wicked City Detective 4","Détective de la Ville Maléfique Niveau 4","Lv4마도의 탐정","魔都侦探4","魔都的偵探'4","Evil City Detective Lv4","นักสืบโลกปิศาจ4","Someone who knows how it all began.","Homme qui connaît les origines du Monde.","시작을 알고 있는 자","熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10295,"魔都の探偵5",20295,70005,0,5,"始まりを知る者","Wicked City Detective 5","Détective de la Ville Maléfique Niveau 5","Lv5마도의 탐정","魔都侦探5","魔都的偵探'5","Evil City Detective Lv5","นักสืบโลกปิศาจ5","Someone who knows how it all began.","Homme qui connaît les origines du Monde.","시작을 알고 있는 자","熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10296,"★魔都の探偵1",20291,30005,0,5,"始まりを知る者","★Wicked City Detective 1","★Détective de la Ville Maléfique Niveau 1",,"★魔都侦探1","★魔都的偵探'1",,,"Someone who knows how it all began.","Homme qui connaît les origines du Monde.",,"熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10297,"★魔都の探偵2",20292,30001,0,5,"始まりを知る者","★Wicked City Detective 2","★Détective de la Ville Maléfique Niveau 2",,"★魔都侦探2","★魔都的偵探'2",,,"Someone who knows how it all began.","Homme qui connaît les origines du Monde.",,"熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10298,"★魔都の探偵3",20293,291,0,5,"始まりを知る者","★Wicked City Detective 3","★Détective de la Ville Maléfique Niveau 3",,"★魔都侦探3","★魔都的偵探'3",,,"Someone who knows how it all began.","Homme qui connaît les origines du Monde.",,"熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10299,"★魔都の探偵4",20294,292,0,5,"始まりを知る者","★Wicked City Detective 4","★Détective de la Ville Maléfique Niveau 4",,"★魔都侦探4","★魔都的偵探'4",,,"Someone who knows how it all began.","Homme qui connaît les origines du Monde.",,"熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10300,"★魔都の探偵5",20295,293,0,5,"始まりを知る者","★Wicked City Detective 5","★Détective de la Ville Maléfique Niveau 5",,"★魔都侦探5","★魔都的偵探'5",,,"Someone who knows how it all began.","Homme qui connaît les origines du Monde.",,"熟知起源之人","知曉源頭之者","Orang yang mengetahui asal-mula semua hal.","ผู้รู้จุดเริ่มต้น"
10301,"帝國の斧槍1",20301,60001,0,5,"カストード","Imperial Halberd 1","Hallebarde Impériale 1","Lv1제국의 핼버드","帝国斧枪1","帝國的斧槍1","Imperial Halberd Lv1","ขวานด้ามยาวของอาณาจักร1","Custodes.","Castards.","수호자","守望者","守護者們","Guardian.","ผู้พิทักษ์"
10302,"帝國の斧槍2",20302,60001,0,5,"カストード","Imperial Halberd 2","Hallebarde Impériale 2","Lv2제국의 핼버드","帝国斧枪2","帝國的斧槍2","Imperial Halberd Lv2","ขวานด้ามยาวของอาณาจักร2","Custodes.","Castards.","수호자","守望者","守護者們","Guardian.","ผู้พิทักษ์"
10303,"帝國の斧槍3",20303,60001,0,5,"カストード","Imperial Halberd 3","Hallebarde Impériale 3","Lv3제국의 핼버드","帝国斧枪3","帝國的斧槍3","Imperial Halberd Lv3","ขวานด้ามยาวของอาณาจักร3","Custodes.","Castards.","수호자","守望者","守護者們","Guardian.","ผู้พิทักษ์"
10304,"帝國の斧槍4",20304,70004,0,5,"カストード","Imperial Halberd 4","Hallebarde Impériale 4","Lv4제국의 핼버드","帝国斧枪4","帝國的斧槍4","Imperial Halberd Lv4","ขวานด้ามยาวของอาณาจักร4","Custodes.","Castards.","수호자","守望者","守護者們","Guardian.","ผู้พิทักษ์"
10305,"帝國の斧槍5",20305,70005,0,5,"カストード","Imperial Halberd 5","Hallebarde Impériale 5","Lv5제국의 핼버드","帝国斧枪5","帝國的斧槍5","Imperial Halberd Lv5","ขวานด้ามยาวของอาณาจักร5","Custodes.","Castards.","수호자","守望者","守護者們","Guardian.","ผู้พิทักษ์"
10306,"★帝國の斧槍1",20301,30005,0,5,"カストード","★Imperial Halberd 1","★Hallebarde Impériale 1",,"★帝国斧枪1","★帝國的斧槍1",,,"Custodes.","Castards.",,"守望者","守護者們","Guardian.","ผู้พิทักษ์"
10307,"★帝國の斧槍2",20302,30001,0,5,"カストード","★Imperial Halberd 2","★Hallebarde Impériale 2",,"★帝国斧枪2","★帝國的斧槍2",,,"Custodes.","Castards.",,"守望者","守護者們","Guardian.","ผู้พิทักษ์"
10308,"★帝國の斧槍3",20303,301,0,5,"カストード","★Imperial Halberd 3","★Hallebarde Impériale 3",,"★帝国斧枪3","★帝國的斧槍3",,,"Custodes.","Castards.",,"守望者","守護者們","Guardian.","ผู้พิทักษ์"
10309,"★帝國の斧槍4",20304,302,0,5,"カストード","★Imperial Halberd 4","★Hallebarde Impériale 4",,"★帝国斧枪4","★帝國的斧槍4",,,"Custodes.","Castards.",,"守望者","守護者們","Guardian.","ผู้พิทักษ์"
10310,"★帝國の斧槍5",20305,303,0,5,"カストード","★Imperial Halberd 5","★Hallebarde Impériale 5",,"★帝国斧枪5","★帝國的斧槍5",,,"Custodes.","Castards.",,"守望者","守護者們","Guardian.","ผู้พิทักษ์"
