"id","prf_type","name","caption","rarity","level","ttl","core_monster_id","quest_map_id","group_id","treasure_level","stage","finder_start_point","member_limit","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
2192,1,"屠るものの鐘声","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40028,8,206,2192,6,5000,30,,,,"屠杀者的钟声","屠殺者的鐘聲",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2193,1,"屠るものの鐘声","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",7,1,6,40028,6,206,2193,2,5000,30,,,,"屠杀者的钟声","屠殺者的鐘聲",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2194,1,"屠るものの鐘声","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",7,1,6,40028,7,206,2194,2,5000,30,,,,"屠杀者的钟声","屠殺者的鐘聲",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2195,1,"屠るものの鐘声","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",7,1,6,40028,8,206,2195,2,5000,30,,,,"屠杀者的钟声","屠殺者的鐘聲",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2196,1,"屠るものの鐘声","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",7,1,6,40028,9,206,2196,2,5000,30,,,,"屠杀者的钟声","屠殺者的鐘聲",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2197,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2189,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2198,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2190,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2199,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2191,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2200,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2192,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2201,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",7,1,6,40032,0,206,2193,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2202,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",7,1,6,40032,0,206,2194,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2203,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",7,1,6,40032,0,206,2195,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2204,1,"招くものの鐘声","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",7,1,6,40032,0,206,2196,2,4500,30,,,,"诱引之者的钟声","誘引之者的鐘聲",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2205,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,1,206,2189,1,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2206,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,2,206,2190,2,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2207,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,3,206,2191,3,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2208,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,4,206,2192,4,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2209,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",7,1,6,40130,5,206,2193,5,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2210,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",7,1,6,40130,6,206,2194,1,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2211,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",7,1,6,40130,7,206,2195,2,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2212,1,"龍鯰の鐘声","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",7,1,6,40130,8,206,2196,3,6000,30,,,,"龙鲶的钟声","龍鯰的鐘聲",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2213,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40028,5,206,2213,6,5000,30,,,,"屠杀者","屠殺者",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2214,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40028,6,206,2214,6,5000,30,,,,"屠杀者","屠殺者",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2215,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40028,7,206,2215,6,5000,30,,,,"屠杀者","屠殺者",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2216,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40028,8,206,2216,6,5000,30,,,,"屠杀者","屠殺者",,,,,,"啃食世界的大妖蛆。好友以外的讨伐人数上限：30人","啃食世界的大妖蛆。好友以外的討伐人數上限：30人",,
2217,2,"招くもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2213,2,4500,30,,,,"诱引之者","誘引之者",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2218,2,"招くもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2214,2,4500,30,,,,"诱引之者","誘引之者",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2219,2,"招くもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2215,2,4500,30,,,,"诱引之者","誘引之者",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2220,2,"招くもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：30人",1,1,6,40032,0,206,2216,2,4500,30,,,,"诱引之者","誘引之者",,,,,,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。好友以外的讨伐人数上限：30人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。好友以外的討伐人數上限：30人",,
2221,2,"龍鯰","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,1,206,2213,1,6000,30,,,,"龙鲶","龍鯰",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2222,2,"龍鯰","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,2,206,2214,2,6000,30,,,,"龙鲶","龍鯰",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2223,2,"龍鯰","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,3,206,2215,3,6000,30,,,,"龙鲶","龍鯰",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
2224,2,"龍鯰","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：30人",1,1,6,40130,4,206,2216,4,6000,30,,,,"龙鲶","龍鯰",,,,,,"据说是吃人肉成长的邪恶龙之幼子。好友以外的讨伐人数上限：30人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：30人",,
3000,1,"赤き咆哮4","死を喰らう多眼の巨獣",1,1,48,40010,8,300,3000,2,150000,9999,"The Red Death's Roar 4","Hurlement Rouge 4",,"赤色咆哮4","赤色咆哮4",,,"A many-eyed beast devours death.","Énorme monstre qui mange l'esprit.",,"吞噬死亡的多眼巨兽","吞食死亡的多眼巨獸",,
3001,1,"黒き咆哮4","死を喰らう多眼の巨獣",1,1,48,40011,9,300,3001,2,150000,9999,"The Black Death's Roar 4","Hurlement Noir 4",,"黑色咆哮4","黑色咆哮4",,,"A many-eyed beast devours death.","Énorme monstre qui mange l'esprit.",,"吞食死亡的多眼巨兽","吞食死亡的多眼巨獸",,
3002,2,"赤き咆哮","死を喰らう多眼の巨獣",1,1,48,40010,10,300,3002,2,150000,9999,"The Red Death's Roar","Hurlement Rouge",,"赤色咆哮","赤色咆哮",,,"A many-eyed beast devours death.","Énorme monstre qui mange l'esprit.",,"吞噬死亡的多眼巨兽","吞食死亡的多眼巨獸",,
3003,2,"黒き咆哮","死を喰らう多眼の巨獣",1,1,48,40011,11,300,3003,2,150000,9999,"The Black Death's Roar","Hurlement Noir ",,"黑色咆哮","黑色咆哮",,,"A many-eyed beast devours death.","Énorme monstre qui mange l'esprit.",,"吞食死亡的多眼巨兽","吞食死亡的多眼巨獸",,
3004,2,"青き咆哮","死を喰らう多眼の巨獣",1,1,48,40012,5,300,3004,2,150000,9999,"The Blue Death's Roar","Hurlement Bleu",,"蓝色咆哮","藍色咆哮",,,"A many-eyed beast devours death.","Énorme monstre qui mange l'esprit.",,"吞噬死亡的多眼巨兽","吞食死亡的多眼巨獸",,
