"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
10134,"二刀流の剣士4",20134,70004,0,8,"レジメントの二刀流剣士","Twin Swords 4","Épées jumelles 4","Lv4이도류 검객","二刀流剑士4","二刀流劍士4","Twin Swords Lv4","อัศวินดาบคู่4","Regiment's twin sword fighter","Le combattant de l'épée jumeau de régiment","레지멘트의 이도류 검객","列吉门多的二刀流剑士","連隊的二刀流劍士","Prajurit Regiment berpedang ganda.","นักดาบคู่ของกองทัพ"
10135,"二刀流の剣士5",20135,70005,0,8,"レジメントの二刀流剣士","Twin Swords 5","Épées jumelles 5","Lv5이도류 검객","二刀流剑士5","二刀流劍士5","Twin Swords Lv5","อัศวินดาบคู่5","Regiment's twin sword fighter","Le combattant de l'épée jumeau de régiment","레지멘트의 이도류 검객","列吉门多的二刀流剑士","連隊的二刀流劍士","Prajurit Regiment berpedang ganda.","นักดาบคู่ของกองทัพ"
10141,"工学師の尖兵1",20141,60001,0,8,"混沌を追求するもの","","Eclaireur de l'Ingénieur Niveau 1","Lv1공학사 첨병","工学师尖兵1","工學師尖兵1","Vanguard Engineer Lv1","ทหารช่างแนวหน้า1","","Théoricien du Chaos.","혼돈을 추구하는 자","追求混沌之者","追求混沌之者","Seorang penemu yang menyelidiki tentang Chaos.","ผู้ตามหาความยุ่งเหยิง"
10142,"工学師の尖兵2",20142,60001,0,8,"混沌を追求するもの","","Eclaireur de l'Ingénieur Niveau 2","Lv2공학사 첨병","工学师尖兵2","工學師尖兵2","Vanguard Engineer Lv2","ทหารช่างแนวหน้า2","","Théoricien du Chaos.","혼돈을 추구하는 자","追求混沌之者","追求混沌之者","Seorang penemu yang menyelidiki tentang Chaos.","ผู้ตามหาความยุ่งเหยิง"
10143,"工学師の尖兵3",20143,60001,0,8,"混沌を追求するもの","","Eclaireur de l'Ingénieur Niveau 3","Lv3공학사 첨병","工学师尖兵3","工學師尖兵3","Vanguard Engineer Lv3","ทหารช่างแนวหน้า3","","Théoricien du Chaos.","혼돈을 추구하는 자","追求混沌之者","追求混沌之者","Seorang penemu yang menyelidiki tentang Chaos.","ผู้ตามหาความยุ่งเหยิง"
10144,"工学師の尖兵4",20144,70004,0,8,"混沌を追求するもの","","Eclaireur de l'Ingénieur Niveau 4","Lv4공학사 첨병","工学师尖兵4","工學師尖兵4","Vanguard Engineer Lv4","ทหารช่างแนวหน้า4","","Théoricien du Chaos.","혼돈을 추구하는 자","追求混沌之者","追求混沌之者","Seorang penemu yang menyelidiki tentang Chaos.","ผู้ตามหาความยุ่งเหยิง"
10145,"工学師の尖兵5",20145,70005,0,8,"混沌を追求するもの","","Eclaireur de l'Ingénieur Niveau 5","Lv5공학사 첨병","工学师尖兵5","工學師尖兵5","Vanguard Engineer Lv5","ทหารช่างแนวหน้า5","","Théoricien du Chaos.","혼돈을 추구하는 자","追求混沌之者","追求混沌之者","Seorang penemu yang menyelidiki tentang Chaos.","ผู้ตามหาความยุ่งเหยิง"
10151,"不死の少女1",20151,60001,0,8,"破壊と快楽をもたらす娘","","Fille Immortelle Niveau 1","Lv1불사의 소녀","不死少女1","不死少女1","Immortal Girl Lv1","ดรุณีอมตะ1","","Jeune femme qui apportera destruction et luxure.","파괴와 쾌락을 가져오는 소녀","带来破坏与快乐的女孩。","帶來破壞與快樂的女孩。","Gadis kecil abadi yang akan membawa kehancuran dan kenikmatan.","สาวน้อยผู้นำพาความเสื่อมสลาย"
10152,"不死の少女2",20152,60001,0,8,"破壊と快楽をもたらす娘","","Fille Immortelle Niveau 2","Lv2불사의 소녀","不死少女2","不死少女2","Immortal Girl Lv2","ดรุณีอมตะ2","","Jeune femme qui apportera destruction et luxure.","파괴와 쾌락을 가져오는 소녀","带来破坏与快乐的女孩。","帶來破壞與快樂的女孩。","Gadis kecil abadi yang akan membawa kehancuran dan kenikmatan.","สาวน้อยผู้นำพาความเสื่อมสลาย"
10153,"不死の少女3",20153,60001,0,8,"破壊と快楽をもたらす娘","","Fille Immortelle Niveau 3","Lv3불사의 소녀","不死少女3","不死少女3","Immortal Girl Lv3","ดรุณีอมตะ3","","Jeune femme qui apportera destruction et luxure.","파괴와 쾌락을 가져오는 소녀","带来破坏与快乐的女孩。","帶來破壞與快樂的女孩。","Gadis kecil abadi yang akan membawa kehancuran dan kenikmatan.","สาวน้อยผู้นำพาความเสื่อมสลาย"
10154,"不死の少女4",20154,70004,0,8,"破壊と快楽をもたらす娘","","Fille Immortelle Niveau 4","Lv4불사의 소녀","不死少女4","不死少女4","Immortal Girl Lv4","ดรุณีอมตะ4","","Jeune femme qui apportera destruction et luxure.","파괴와 쾌락을 가져오는 소녀","带来破坏与快乐的女孩。","帶來破壞與快樂的女孩。","Gadis kecil abadi yang akan membawa kehancuran dan kenikmatan.","สาวน้อยผู้นำพาความเสื่อมสลาย"
10155,"不死の少女5",20155,70005,0,8,"破壊と快楽をもたらす娘","","Fille Immortelle Niveau 5","Lv5불사의 소녀","不死少女5","不死少女5","Immortal Girl Lv5","ดรุณีอมตะ5","","Jeune femme qui apportera destruction et luxure.","파괴와 쾌락을 가져오는 소녀","带来破坏与快乐的女孩。","帶來破壞與快樂的女孩。","Gadis kecil abadi yang akan membawa kehancuran dan kenikmatan.","สาวน้อยผู้นำพาความเสื่อมสลาย"
10161,"獣人の子供1",20161,60001,0,8,"獣人Zodiacの一人","","Enfant du Thérianthrope Niveau 1","Lv1수인의 아이","兽人的孩子1","獸人的孩子1","Beast Child Lv1","ธิดาครึ่งอสูร1","","Un du Thérianthropes du Zodiaque. ","수인 조디악의 한 사람","兽人族索迪亚克的一人","獸人族索迪亞克的一人","Salah satu anggota Therianthropes dari Zodiac.","หนึ่งในมนุษย์ครึ่งอสูร Zodiac"
10162,"獣人の子供2",20162,60001,0,8,"獣人Zodiacの一人","","Enfant du Thérianthrope Niveau 2","Lv2수인의 아이","兽人的孩子2","獸人的孩子2","Beast Child Lv2","ธิดาครึ่งอสูร2","","Un du Thérianthropes du Zodiaque. ","수인 조디악의 한 사람","兽人族索迪亚克的一人","獸人族索迪亞克的一人","Salah satu anggota Therianthropes dari Zodiac.","หนึ่งในมนุษย์ครึ่งอสูร Zodiac"
10163,"獣人の子供3",20163,60001,0,8,"獣人Zodiacの一人","","Enfant du Thérianthrope Niveau 3","Lv3수인의 아이","兽人的孩子3","獸人的孩子3","Beast Child Lv3","ธิดาครึ่งอสูร3","","Un du Thérianthropes du Zodiaque. ","수인 조디악의 한 사람","兽人族索迪亚克的一人","獸人族索迪亞克的一人","Salah satu anggota Therianthropes dari Zodiac.","หนึ่งในมนุษย์ครึ่งอสูร Zodiac"
10164,"獣人の子供4",20164,70004,0,8,"獣人Zodiacの一人","","Enfant du Thérianthrope Niveau 4","Lv4수인의 아이","兽人的孩子4","獸人的孩子4","Beast Child Lv4","ธิดาครึ่งอสูร4","","Un du Thérianthropes du Zodiaque. ","수인 조디악의 한 사람","兽人族索迪亚克的一人","獸人族索迪亞克的一人","Salah satu anggota Therianthropes dari Zodiac.","หนึ่งในมนุษย์ครึ่งอสูร Zodiac"
10165,"獣人の子供5",20165,70005,0,8,"獣人Zodiacの一人","","Enfant du Thérianthrope Niveau 5","Lv5수인의 아이","兽人的孩子5","獸人的孩子5","Beast Child Lv5","ธิดาครึ่งอสูร5","","Un du Thérianthropes du Zodiaque. ","수인 조디악의 한 사람","兽人族索迪亚克的一人","獸人族索迪亞克的一人","Salah satu anggota Therianthropes dari Zodiac.","หนึ่งในมนุษย์ครึ่งอสูร Zodiac"
10171,"帝國の女将軍1",20171,60001,0,8,"不思議な力で死者を使役する","","Générale de l'Empire Niveau 1","Lv1제국의 여장군","帝国的女将军1","帝國的女將軍1","Imperial General Lv1","แม่ทัพแห่งอาณาจักรLv1","","A l'étrange capacité de ramener les morts à la Vie.","이상한 힘으로 죽은 자를 부리는 자","以不可思议的力量使役死者。","以不可思議的力量使役死者。","Dapat mengontrol kematian dengan kekuatan misterius.","สามารถเรียกคนตายมาใช้งานด้วยพลังลึกลับ"
10172,"帝國の女将軍2",20172,60001,0,8,"不思議な力で死者を使役する","","Générale de l'Empire Niveau 2","Lv2제국의 여장군","帝国的女将军2","帝國的女將軍2","Imperial General Lv2","แม่ทัพแห่งอาณาจักรLv2","","A l'étrange capacité de ramener les morts à la Vie.","이상한 힘으로 죽은 자를 부리는 자","以不可思议的力量使役死者。","以不可思議的力量使役死者。","Dapat mengontrol kematian dengan kekuatan misterius.","สามารถเรียกคนตายมาใช้งานด้วยพลังลึกลับ"
10173,"帝國の女将軍3",20173,60001,0,8,"不思議な力で死者を使役する","","Générale de l'Empire Niveau 3","Lv3제국의 여장군","帝国的女将军3","帝國的女將軍3","Imperial General Lv3","แม่ทัพแห่งอาณาจักรLv3","","A l'étrange capacité de ramener les morts à la Vie.","이상한 힘으로 죽은 자를 부리는 자","以不可思议的力量使役死者。","以不可思議的力量使役死者。","Dapat mengontrol kematian dengan kekuatan misterius.","สามารถเรียกคนตายมาใช้งานด้วยพลังลึกลับ"
10174,"帝國の女将軍4",20174,70004,0,8,"不思議な力で死者を使役する","","Générale de l'Empire Niveau 4","Lv4제국의 여장군","帝国的女将军4","帝國的女將軍4","Imperial General Lv4","แม่ทัพแห่งอาณาจักรLv4","","A l'étrange capacité de ramener les morts à la Vie.","이상한 힘으로 죽은 자를 부리는 자","以不可思议的力量使役死者。","以不可思議的力量使役死者。","Dapat mengontrol kematian dengan kekuatan misterius.","สามารถเรียกคนตายมาใช้งานด้วยพลังลึกลับ"
10175,"帝國の女将軍5",20175,70005,0,8,"不思議な力で死者を使役する","","Générale de l'Empire Niveau 5","Lv5제국의 여장군","帝国的女将军5","帝國的女將軍5","Imperial General Lv5","แม่ทัพแห่งอาณาจักรLv5","","A l'étrange capacité de ramener les morts à la Vie.","이상한 힘으로 죽은 자를 부리는 자","以不可思议的力量使役死者。","以不可思議的力量使役死者。","Dapat mengontrol kematian dengan kekuatan misterius.","สามารถเรียกคนตายมาใช้งานด้วยพลังลึกลับ"
10181,"連隊付きエンジニア1",20181,60001,0,8,"知の探求者","","Ingénieur au Régiment Niveau 1","Lv1연대를가진엔지니어","跟随连队的工程师1","跟隨連隊的工程師1","Regiment Engineer Lv1","วิศวกรของกองทัพLv1","","Chercheur Savant.","지혜를 갈망하는 탐구자","知识的探求者","知識的探求者","Pencari pengetahuan.","ผู้แสวงหาความรู้"
10182,"連隊付きエンジニア2",20182,60001,0,8,"知の探求者","","Ingénieur au Régiment Niveau 2","Lv2연대를가진엔지니어","跟随连队的工程师2","跟隨連隊的工程師2","Regiment Engineer Lv2","วิศวกรของกองทัพLv2","","Chercheur Savant.","지혜를 갈망하는 탐구자","知识的探求者","知識的探求者","Pencari pengetahuan.","ผู้แสวงหาความรู้"
10183,"連隊付きエンジニア3",20183,60001,0,8,"知の探求者","","Ingénieur au Régiment Niveau 3","Lv3연대를가진엔지니어","跟随连队的工程师3","跟隨連隊的工程師3","Regiment Engineer Lv3","วิศวกรของกองทัพLv3","","Chercheur Savant.","지혜를 갈망하는 탐구자","知识的探求者","知識的探求者","Pencari pengetahuan.","ผู้แสวงหาความรู้"
