"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at","caption_kr"
1290,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1291,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1292,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1293,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1294,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1295,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1296,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1297,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1298,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1299,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1300,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1301,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1302,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1303,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1304,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1305,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1306,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1307,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1308,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1309,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1310,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1311,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1312,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1313,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1314,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1315,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1316,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1317,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1318,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1319,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1320,3,3,4,1,0,"このカードは盾3・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어3]or[이동1]의 효과가 있습니다."
1321,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1322,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1323,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1324,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1325,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1326,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1327,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1328,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1329,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1330,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1331,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1332,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1333,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1334,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1335,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1336,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1337,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1338,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어4]or[이동1]의 효과가 있습니다."
1339,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1340,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1341,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1342,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1343,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1344,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1345,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1346,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1347,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1348,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1349,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1350,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1351,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1352,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1353,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1354,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1355,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1356,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf","2010-06-24 05:44:31 UTC","이 카드는 [방어6]or[이동1]의 효과가 있습니다."
1357,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1358,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1359,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1360,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1361,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1362,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1363,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1364,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1365,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1366,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1367,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1368,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1369,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1370,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1371,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1372,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1373,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1374,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1375,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1376,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1377,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1378,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1379,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1380,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1381,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1382,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1383,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1384,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1385,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1386,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1387,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1388,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1389,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1390,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1391,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
1392,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf","2010-06-24 05:44:31 UTC","이 카드는 [특수1]or[방어1]의 효과가 있습니다."
