"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","usd"
2055,"Casual Short Hair (Red)",0.8,"A silky hair style.",1,105,1,212,2,"chara_id1056.png",11,0,0,0,,0.8
2056,"Blue Flames of Purification",4,"Reset an avatar's win/loss counters.",0,40,1,32,2,"item_id040.png",11,0,0,0,,4
2057,"Red Flames of Purification",4,"Reset an avatar's BP.",0,41,1,33,2,"item_id041.png",11,0,0,0,,4
2058,"Witch Closet",2,"Allows you to keep 10 more items of avatar clothing.",0,42,1,31,2,"item_id042.png",11,0,0,0,,2
2059,"Long Hair with Straight Fringe (Blue)",0.8,"Sensible straight hair.",1,115,1,213,2,"chara_id1062.png",11,0,0,0,,0.8
2060,"Long Hair with Straight Fringe (Peach)",0.8,"Sensible straight hair.",1,116,1,214,2,"chara_id1063.png",11,0,0,0,,0.8
2061,"Long Hair with Straight Fringe (Black)",0.8,"Sensible straight hair.",1,117,1,215,2,"chara_id1067.png",11,0,0,0,,0.8
2062,"Casual Long Hair (Blonde)",0.8,"Simple long hair.",1,118,1,216,2,"chara_id1070.png",11,0,0,0,,0.8
2063,"Casual Long Hair (Red)",0.8,"Simple long hair.",1,119,1,217,2,"chara_id1076.png",11,0,0,0,,0.8
2064,"Casual Long Hair (Brown)",0.8,"Simple long hair.",1,120,1,218,2,"chara_id1078.png",11,0,0,0,,0.8
2065,"New Year Dress (Green)",0.8,"A special dress to commemorate the new year.",1,122,1,219,2,"chara_id2000.png",11,0,0,0,,0.8
2066,"New Year Dress (Purple)",0.8,"A special dress to commemorate the new year.",1,123,1,220,2,"chara_id2001.png",11,0,0,0,,0.8
2067,"Milian",7.2,"One-armed former member of the regiment, acts with Rosso.",4,241,1,4,2,"chara_id241.png",11,0,0,0,,7.2
2068,"Quest Set A",1.4,"A special quest set: Witch's Secret Potion (2), Greater Sands of Time (3), Elixir (2).",0,3,2,80,2,"item_set_b000.png",11,81,0,0,,1.4
2069,"Quest Set B",2.6,"A special quest set: Witch's Secret Potion (2), Greater Sands of Time (3), Elixir (2), Ghost Compass (2), Special Mushroom Extract, Avatar Parts.",0,3,2,81,2,"item_set_b001.png",11,155,0,0,,2.6
2070,"Duel Set A",1.4,"A special duel set: Witch's Secret Potion, Lucky Four-Leaf Clover (3), White Heath 5 (3).",0,3,1,90,2,"item_set_a000.png",11,90,0,0,,1.4
2071,"Duel Set B",2.6,"A special duel set: Special Mushroom Extract, Lucky Four-Leaf Clover (5), White Heath 5 (3), Skip Star (3), Small Hat (Black) (first time purchase only).",0,4,5,91,2,"item_set_a001.png",11,154,0,0,,2.6
2072,"Deck Set 1",4,"You can buy these cards with a level 21 deck: Evarist (Level 4), Grunwald (Level 4), Abel (Level 4).",5,114060,1,0,2,"item_deck_a000.png",11,101,1,0,"item_c_k000.swf",4
2073,"Deck Set 2",12,"You can buy these cards with a level 21 deck: Jead (Level 3), Kronig (Level 3), Redgrave (Level 3), Chance Card 3 (2), Special 3 (2), Special 2 (6), Special 1/Shield 1 (6), Protection 3 (2).",5,114060,1,0,2,"item_deck_a001.png",11,105,2,0,"item_c_k000.swf",12
2074,"Desk Set 3",24,"You can buy these cards with a level 31 deck: Jead (Level 5), Kronig (Level 5), Redgrave (Level 5), Chance Card 4, Chance Card 3, Special 3 (4), Special 2 (6), Special 1/Shield 1 (5).",5,551060,1,0,2,"item_deck_a002.png",11,127,3,0,"item_c_k000.swf",24
2075,"Long Silk Dress (Blue)",0.8,"A slitted dress.",1,205,1,221,2,"chara_id2002.png",11,0,0,0,,0.8
2076,"Long Silk Dress (Black)",0.8,"A slitted dress.",1,206,1,222,2,"chara_id2003.png",11,0,0,0,,0.8
2077,"Silk Pumps (Blue)",0.8,"Shoes that go well with a dress.",1,208,1,223,2,"chara_id6000.png",11,0,0,0,,0.8
2078,"Silk Pumps (Black)",0.8,"Shoes that go well with a dress.",1,209,1,224,2,"chara_id6001.png",11,0,0,0,,0.8
2079,"Small Crown (Red)",0.8,,1,256,1,225,2,"chara_id3005.png",11,0,0,0,,0.8
2080,"Prince' Outfit (Red)",0.8,,1,259,1,226,2,"chara_id4000.png",11,0,0,0,,0.8
2081,"Prince' Outfit (Blue)",0.8,,1,260,1,227,2,"chara_id4001.png",11,0,0,0,,0.8
2082,"Prince' Pants (Red)",0.8,"Fine, dignified pants.",1,262,1,228,2,"chara_id5000.png",11,0,0,0,,0.8
2083,"Prince' Pants (Blue)",0.8,"Fine, dignified pants.",1,263,1,229,2,"chara_id5001.png",11,0,0,0,,0.8
2084,"Frog Prince' Sword (Blue)",0.8,"A well made but ordinary sword, only wearable by one who is noble.",1,267,1,230,2,"chara_id1700.png",11,0,0,0,,0.8
2085,"Frog Prince' Sword (Red)",0.8,"A well made but ordinary sword, only wearable by one who is noble.",1,268,1,231,2,"chara_id1702.png",11,0,0,0,,0.8
2086,"Small Crown (Black)",0.8,,1,276,1,232,2,"chara_id3008.png",11,0,0,0,,0.8
2087,"Fragment of Life (1)",0.6,"A fragment of a life brimming with hope.",4,10009,1,6,2,"chara_id10009.png",11,0,0,0,,0.6
2088,"Fragment of Life (12)",6,"A fragment of a life brimming with hope.",4,10009,12,7,2,"chara_id10009_12.png",11,0,0,0,,6
2089,"Fragment of Death (1)",0.8,"A fragment of death overflowing with despair.",4,10010,1,8,2,"chara_id10010.png",11,0,0,0,,0.8
2090,"Fragment of Death (12)",8,"A fragment of death overflowing with despair.",4,10010,12,9,2,"chara_id10010_12.png",11,0,0,0,,8
2091,"Halloween Pumpkin",0.8,,1,100,1,0,2,"chara_id1079.png",11,0,0,0,,0.8
2092,"Halloween Hat",0.8,,1,101,1,1,2,"chara_id3009.png",11,0,0,0,,0.8
2093,"Halloween Mantle",0.8,,1,102,1,2,2,"chara_id7000.png",11,0,0,0,,0.8
2094,"Teary-Eyed Expression",0.8,"Teary-Eyed Expression",1,184,1,3,2,"chara_id1500.png",11,0,0,0,,0.8
2095,"Speechless Expression",0.8,"Speechless Expression",1,185,1,4,2,"chara_id1600.png",11,0,0,0,,0.8
2096,"Devil Horns",0.8,,1,186,1,5,2,"chara_id3010.png",11,0,0,0,,0.8
2097,"Pumking's Tunic",0.8,,1,187,1,6,2,"chara_id4002.png",11,0,0,0,,0.8
2098,"Pumking's Boots",0.8,,1,188,1,7,2,"chara_id6002.png",11,0,0,0,,0.8
2099,"Leon's Bandana",0.8,"Leon's Bandana",1,189,1,0,2,"chara_id3012.png",11,0,0,0,,0.8
2100,"Archibald's Fedora",0.8,"Archibald's Fedora",1,190,1,1,2,"chara_id3011.png",11,0,0,0,,0.8
2101,"Wataboshi (Brown)",0.8,"Wataboshi (Brown)",1,318,1,0,2,"chara_id1080.png",11,0,0,0,,0.8
2102,"Wataboshi (Blue & Green)",0.8,"Wataboshi (Blue & Green)",1,319,1,1,2,"chara_id1081.png",11,0,0,0,,0.8
2103,"Melen's Silk Hat",0.8,"Melen's Silk Hat",1,150,1,0,2,"chara_id3013.png",11,0,0,0,,0.8
2104,"Type α Vortex Finder II",1.4,"Use this item during a raid to discover a vortex.Discover a vortex being capable of fighting against a powerful RAID BOSS (MAX HP5,000).",0,80,1,10,2,"item_id076_1.png",11,0,0,0,,1.4
2105,"Type α Vortex Finder IIx12",12,"Use this item during a raid to discover a vortex.Discover a vortex being capable of fighting against a powerful RAID BOSS (MAX HP5,000).",0,80,12,11,2,"item_id076_10.png",11,0,0,0,,12
2106,"Type α Vortex Finder III",12,"Use this item during a raid to discover a vortex.Discover a vortex being capable of fighting against an extremely powerful RAID BOSS (MAX HP50,000).",0,81,1,12,2,"item_id077_1.png",11,79,0,0,,12
2107,"Rosso's Glasses",0.8,"Rosso's Glasses",1,168,1,0,2,"chara_id3300.png",11,0,0,0,,0.8
2108,"Super electromagnetic balls",0.8,"Super electromagnetic balls",1,364,1,1,2,"chara_id8006.png",11,0,0,0,,0.8
2109,"Drone",0.8,"Drone",1,365,1,2,2,"chara_id8004.png",11,0,0,0,,0.8
2110,"Type α Vortex Finder IV",12,"Discover a vortex being capable of fighting against The Red Death (HP50,000).",0,83,1,2,2,"item_id079_1.png",11,79,0,0,,12
2111,"Type α Vortex Finder V",12,"Discover a vortex being capable of fighting against The Black Death (HP50,000).",0,84,1,2,2,"item_id078_1.png",11,79,0,0,,12
2112,"Short (Silver)",0.8,"Short (Silver)",1,371,1,233,2,"chara_id1115.png",11,0,0,0,,0.8
2113,"Short (Black)",0.8,"Short (Black)",1,372,1,234,2,"chara_id1117.png",11,0,0,0,,0.8
2114,"Short (Chocolate)",0.8,"Short (Chocolate)",1,373,1,235,2,"chara_id1118.png",11,0,0,0,,0.8
2115,"Very Short (White)",0.8,"Very Short (White)",1,374,1,236,2,"chara_id1133.png",11,0,0,0,,0.8
2116,"Very Short (Black)",0.8,"Very Short (Black)",1,376,1,237,2,"chara_id1137.png",11,0,0,0,,0.8
2117,"Very Short (Deep Blue)",0.8,"Very Short (Deep Blue)",1,377,1,238,2,"chara_id1142.png",11,0,0,0,,0.8
2118,"Pigtails(Blonde)",0.8,"Pigtails(Blonde)",1,378,1,239,2,"chara_id1170.png",11,0,0,0,,0.8
2119,"Pigtails(White)",0.8,"Pigtails(White)",1,380,1,240,2,"chara_id1173.png",11,0,0,0,,0.8
2120,"Pigtails(Black)",0.8,"Pigtails(Black)",1,381,1,241,2,"chara_id1177.png",11,0,0,0,,0.8
2121,"Pigtails(Deep Blue)",0.8,"Pigtails(Deep Blue)",1,382,1,242,2,"chara_id1178.png",11,0,0,0,,0.8
2122,"Two Ponytails(Blonde)",0.8,"Two Ponytails(Blonde)",1,383,1,243,2,"chara_id1190.png",11,0,0,0,,0.8
2123,"Two Ponytails(White)",0.8,"Two Ponytails(White)",1,384,1,244,2,"chara_id1193.png",11,0,0,0,,0.8
2124,"Two Ponytails(Chocolate)",0.8,"Two Ponytails(Chocolate)",1,385,1,245,2,"chara_id1198.png",11,0,0,0,,0.8
2125,"Two Ponytails(Pink)",0.8,"Two Ponytails(Pink)",1,386,1,246,2,"chara_id1201.png",11,0,0,0,,0.8
2126,"Carl Long (White)",0.8,"Carl Long (White)",1,388,1,247,2,"chara_id1153.png",11,0,0,0,,0.8
2127,"Carl Long (Chocolate)",0.8,"Carl Long (Chocolate)",1,389,1,248,2,"chara_id1158.png",11,0,0,0,,0.8
2128,"Carl Long (Pink)",0.8,"Carl Long (Pink)",1,391,1,249,2,"chara_id1161.png",11,0,0,0,,0.8
2129,"Abyss ",0.8,"Abyss ",1,151,1,0,2,"chara_id8007.png",11,0,0,0,,0.8
2130,"Abyss (Rresurrected)",0.8,"Abyss (Rresurrected)",1,399,1,1,2,"chara_id8008.png",11,0,0,0,,0.8
2131,"Little Divine Beast",0.8,"Little Divine Beast",1,419,1,0,2,"chara_id8009.png",11,0,0,0,,0.8
2132,"Ayn's Overcoat",0.8,"Ayn's Overcoat",1,420,1,1,2,"chara_id7001.png",11,0,0,0,,0.8
2133,"Masque de Frum",0.8,"Masque de Frum",1,432,1,0,2,"chara_id3014.png",11,0,0,0,,0.8
2134,"Masque de Renard Blanc",0.8,"Masque de Renard Blanc",1,433,1,1,2,"chara_id3015.png",11,0,0,0,,0.8
2135,"Masque de Renard Noir",0.8,"Masque de Renard Noir",1,434,1,2,2,"chara_id3016.png",11,0,0,0,,0.8
2136,"Pochette (Blanche)",0.8,"Pochette (Blanche)",1,436,1,3,2,"chara_id1703.png",11,0,0,0,,0.8
2137,"Pochette (Rouge)",0.8,"Pochette (Rouge)",1,437,1,4,2,"chara_id1704.png",11,0,0,0,,0.8
2138,"Pochette (Violet)",0.8,"Pochette (Violet)",1,438,1,5,2,"chara_id1705.png",11,0,0,0,,0.8
2139,"Yukata (Papillon)",0.8,"Yukata (Papillon)",1,441,1,6,2,"chara_id2008.png",11,0,0,0,,0.8
2140,"Yukata (Volubilis)",0.8,"Yukata (Volubilis)",1,442,1,7,2,"chara_id2009.png",11,0,0,0,,0.8
2141,"Geta (Rouge)",0.8,"Geta (Rouge)",1,444,1,8,2,"chara_id6004.png",11,0,0,0,,0.8
2142,"Geta (Blanc)",0.8,"Geta (Blanc)",1,445,1,9,2,"chara_id6005.png",11,0,0,0,,0.8
2143,"Kayaributa",0.8,"Kayaributa",1,439,1,10,2,"chara_id8010.png",11,0,0,0,,0.8
2144,"Walken's Coffin",0.8,"Walken's Coffin",1,229,1,11,2,"chara_id8005.png",11,0,0,0,,0.8
2145,"Vis",0.8,"Vis",1,298,1,8,2,"chara_id3018.png",11,0,0,0,,0.8
2146,"Masque de momie ",0.8,"Masque de momie ",1,299,1,9,2,"chara_id3017.png",11,0,0,0,,0.8
2147,"Costume de momie ",0.8,"Costume de momie ",1,300,1,10,2,"chara_id2010.png",11,0,0,0,,0.8
2148,"Manteau Sinistre ",0.8,"Manteau Sinistre ",1,301,1,11,2,"chara_id7002.png",11,0,0,0,,0.8
2149,"Masque de Max",0.8,"Masque de Max",1,148,1,12,2,"chara_id3301.png",11,0,0,0,,0.8
2150,"Capuchon de Max",0.8,"Capuchon de Max",1,226,1,13,2,"chara_id1409.png",11,0,0,0,,0.8
2151,"dummy",0.8,"dummy",1,482,1,0,2,"chara_id1086.png",11,0,0,0,,0.8
2152,"dummy",0.8,"dummy",1,483,1,1,2,"chara_id1087.png",11,0,0,0,,0.8
2153,"dummy",0.8,"dummy",1,492,1,250,2,"chara_id1210.png",11,0,0,0,,0.8
2154,"dummy",0.8,"dummy",1,493,1,251,2,"chara_id1211.png",11,0,0,0,,0.8
2155,"dummy",0.8,"dummy",1,494,1,252,2,"chara_id1212.png",11,0,0,0,,0.8
2156,"dummy",0.8,"dummy",1,495,1,253,2,"chara_id1215.png",11,0,0,0,,0.8
2157,"dummy",0.8,"dummy",1,498,1,4,2,"chara_id2012.png",11,0,0,0,,0.8
2158,"dummy",0.8,"dummy",1,499,1,5,2,"chara_id2013.png",11,0,0,0,,0.8
2159,"dummy",4,"dummy",3,204,1,0,2,"chara_id9000.png",11,0,0,0,,4
2160,"Old Demon Slayer's Word",0.8,"Advance to the next area of Specter of Forest",0,129,1,0,2,"item_id123.png",11,0,0,0,,0.8
2161,"dummy",0.8,"dummy",1,520,1,0,2,"chara_id7006.png",11,0,0,0,,0.8
2162,"Vanity Tips *1",0.6,"Vanity Tips *1",4,10021,1,10,2,"chara_id10013.png",11,0,0,0,,0.6
2163,"Vanity Tips *12",6,"Vanity Tips *12",4,10021,12,11,2,"chara_id10013_12.png",11,0,0,0,,6
2164,"Lunacy Tips *1",0.8,"Lunacy Tips *1",4,10022,1,12,2,"chara_id10014.png",11,0,0,0,,0.8
2165,"Lunacy Tips *12",8,"Lunacy Tips *12",4,10022,12,13,2,"chara_id10014_12.png",11,0,0,0,,8
2166,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2167,"Browning's Attaché Case",0.8,"Browning's Attaché Case",1,228,1,0,2,"chara_id1730.png",11,0,0,0,,0.8
2168,"Browning's Hat (New)",0.8,"Browning's Hat (New)",1,553,1,1,2,"chara_id3019.png",11,0,0,0,,0.8
2169,"Hibiscus (White)",0.8,"Hibiscus (White)",1,567,1,10,2,"chara_id3025.png",11,0,0,0,,0.8
2170,"Hibiscus (Blue)",0.8,"Hibiscus (Blue)",1,568,1,11,2,"chara_id3026.png",11,0,0,0,,0.8
2171,"Swimming Ring (Donut)",0.8,"Swimming Ring (Donut)",1,570,1,2,2,"chara_id3802.png",11,0,0,0,,0.8
2172,"Beach Parasol (Black)",0.8,"Beach Parasol (Black)",1,572,1,3,2,"chara_id8012.png",11,0,0,0,,0.8
2173,"Sailor Swim Top (Emerald)",0.8,"Sailor Swim Top (Emerald)",1,574,1,4,2,"chara_id4003.png",11,0,0,0,,0.8
2174,"Sailor Swim Top (Black)",0.8,"Sailor Swim Top (Black)",1,575,1,5,2,"chara_id4004.png",11,0,0,0,,0.8
2175,"Sailor Swim Bottom (Emerald)",0.8,"Sailor Swim Bottom (Emerald)",1,577,1,6,2,"chara_id5004.png",11,0,0,0,,0.8
2176,"Sailor Swim Bottom (Black)",0.8,"Sailor Swim Bottom (Black)",1,578,1,7,2,"chara_id5005.png",11,0,0,0,,0.8
2177,"Ribbon Beach Sandals (Emerald)",0.8,"Ribbon Beach Sandals (Emerald)",1,580,1,8,2,"chara_id6006.png",11,0,0,0,,0.8
2178,"Ribbon Beach Sandals (Black)",0.8,"Ribbon Beach Sandals (Black)",1,581,1,9,2,"chara_id6007.png",11,0,0,0,,0.8
2179,"Hibiscus (White) Set",2,"Special promotion set for Hibiscus (White) and Witch Closet",1,567,1,0,2,"item_set_c000.png",11,65,0,0,,2
2180,"Hibiscus (Blue) Set",2,"Special promotion set for Hibiscus (Blue) and Witch Closet",1,568,1,1,2,"item_set_c001.png",11,65,0,0,,2
2181,"Doll Shoes (Blue)",0.8,"Doll Shoes (Blue)",1,611,1,0,2,"chara_id6009.png",11,0,0,0,,0.8
2182,"Doll Shoes (Black)",0.8,"Doll Shoes (Black)",1,612,1,1,2,"chara_id6010.png",11,0,0,0,,0.8
2183,"Demon's Compass (Green)",0.2,"If you achieve the required progression level, this area's boss quest will appear. If there is no progressing area, random boss quest will appear.",0,376,1,0,2,"item_id376.png",11,0,0,0,,0.2
2184,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2185,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2186,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2187,"Winter Coat (Grey)",0.8,"Winter Coat (Grey)",1,645,1,3,2,"chara_id2017.png",11,0,0,0,,0.8
2188,"Winter Coat (Black)",0.8,"Winter Coat (Black)",1,646,1,3,2,"chara_id2019.png",11,0,0,0,,0.8
2189,"Mech Butterfly",0.8,"Mech Butterfly",1,656,1,3,2,"chara_id8013.png",11,0,0,0,,0.8
2190,"Fire-starting stone",0.2,"Can be combined with Lv10 and above weapons. Grant passive skills to Cocoa fruit fairies during the event(Passive skills will not be available after event ends)",3,7004,1,0,2,"chara_id9001.png",11,0,0,0,,0.2
2191,"Ideriha's Overcoat",0.8,"Ideriha's Overcoat",1,685,1,0,2,"chara_id7011.png",11,0,0,0,,0.8
2192,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2193,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2194,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2195,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2196,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2197,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2198,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2199,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2200,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2201,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2202,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2203,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2204,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2205,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2206,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2207,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2208,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2209,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2210,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2211,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2212,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2213,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2214,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2215,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2216,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2217,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2218,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2219,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2220,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2221,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2222,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2223,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2224,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2225,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2226,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2227,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2228,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2229,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2230,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2231,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2232,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2233,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2234,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2235,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2236,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2237,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2238,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2239,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2240,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2241,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2242,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2243,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2244,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2245,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2246,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2247,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2248,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2249,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2250,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2251,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2252,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2253,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2254,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2255,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2256,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2257,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2258,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2259,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2260,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2261,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2262,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2263,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2264,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2265,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2266,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2267,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2268,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2269,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2270,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2271,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2272,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2273,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2274,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2275,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2276,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2277,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2278,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2279,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2280,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2281,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2282,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2283,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2284,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2285,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2286,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2287,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2288,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2289,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2290,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2291,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2292,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2293,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2294,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2295,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2296,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2297,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2298,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2299,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2300,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
